url,provider,subject,area
https://www.class-central.com/mooc/3084/coursera-career-911-your-future-job-in-medicine-and-healthcare,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3138/coursera-public-policy-challenges-of-the-21st-century,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3139/coursera-ignite-your-everyday-creativity,Coursera,Personal Development,Personal Development
https://www.class-central.com/mooc/3178/edx-fundamentals-of-nanoelectronics-basic-concepts,edX,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/3179/edx-international-law,edX,Law,Social Sciences
https://www.class-central.com/mooc/318/coursera-computer-security,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/3184/edx-dracula-by-stoker-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/3186/edx-a-study-in-scarlet-by-doyle-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/3187/edx-pride-and-prejudice-by-austen-berkeleyx-book-club,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/3191/edx-discrete-time-signals-and-systems-part-2-frequency-domain,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3192/edx-making-sense-of-news,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/3194/coursera-deteccion-de-objetos,Coursera,Algorithms,Computer Science
https://www.class-central.com/mooc/3198/coursera-principles-of-computing-part-2,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3200/coursera-algorithmic-thinking-part-2,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3204/coursera-the-emergence-of-the-modern-middle-east-part-ii,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/3208/edx-the-engineering-of-structures-around-us,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3211/edx-electronic-materials-and-devices,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3213/edx-responsabilidad-social-corporativa-y-su-impacto-sobre-la-gestion-de-la-tecnologia-de-la-informacion,edX,Business & Management,Business
https://www.class-central.com/mooc/322/coursera-computer-vision-the-fundamentals,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3232/edx-oer-----------------tess-india,edX,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/3233/coursera-sleep-neurobiology-medicine-and-society,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3242/edx-cyberwar-surveillance-and-security,edX,Law,Social Sciences
https://www.class-central.com/mooc/3286/coursera-rethinking-international-tax-law,Coursera,Law,Social Sciences
https://www.class-central.com/mooc/3290/coursera-genome-sequencing-bioinformatics-ii,Coursera,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/3291/coursera-comparing-genes-proteins-and-genomes-bioinformatics-iii,Coursera,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/3303/edx-introduction-to-seismology-,edX,Energy & Earth Sciences,Physical Science and Engineering
https://www.class-central.com/mooc/3305/edx-greeks-at-war-homer-at-troy,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/3310/edx-fundamentals-of-six-sigma-quality-engineering-and-management,edX,Business & Management,Business
https://www.class-central.com/mooc/3318/coursera--ci-poetry-of-su-dong-po,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/3319/edx-linear-differential-equations,edX,Math,Math and Logic
https://www.class-central.com/mooc/3322/edx-the-rise-of-superheroes-and-their-impact-on-pop-culture,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/3324/coursera-mental-health-a-global-priority,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3326/coursera-ebola-essential-knowledge-for-health-professionals,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3329/coursera-corporate-financial-decision-making-for-value-creation,Coursera,Finance,Business
https://www.class-central.com/mooc/3330/coursera-the-language-and-tools-of-financial-analysis,Coursera,Finance,Business
https://www.class-central.com/mooc/3331/coursera-the-role-of-global-capital-markets,Coursera,Finance,Business
https://www.class-central.com/mooc/3334/coursera-introduction-to-statistics-for-the-social-sciences,Coursera,Social Sciences,Social Sciences
https://www.class-central.com/mooc/3337/edx-conversational-english-skills,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/3338/edx-introduction-to-bootstrap-a-tutorial,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3339/edx-programming-with-c,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/334/coursera-statistics-one,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/3341/edx-querying-with-transact-sql,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3344/edx--chinese-history-from-warring-states-to-the-tang-dynasty,edX,History,Arts and Humanities
https://www.class-central.com/mooc/3353/edx-introduction-to-cloud-computing,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3396/coursera-introduction-to-programming-with-matlab,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3398/edx-introduction-to-steel,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/342/coursera-computer-architecture,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3433/coursera-algorithms-for-dna-sequencing,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/3437/edx-language-revival-securing-the-future-of-endangered-languages,edX,Communication,Social Sciences
https://www.class-central.com/mooc/3441/coursera-applied-logistic-regression,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/3444/edx-html5-coding-essentials-and-best-practices,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3447/coursera-superhero-entertainments,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/3454/coursera-federalism-decentralization-evaluating-africa-s-track-record,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3462/edx-principles-of-biochemistry,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3465/edx-how-to-code-systematic-program-design-part-1,edX,Design and Product,Computer Science
https://www.class-central.com/mooc/347/coursera-cardiac-arrest-hypothermia-and-resuscitation-science,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3471/coursera-confronting-gender-based-violence-global-lessons-for-healthcare-workers,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3473/coursera-genomic-data-science-with-galaxy,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/3474/coursera-command-line-tools-for-genomic-data-science,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/3475/coursera-bioconductor-for-genomic-data-science,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/3476/coursera-python-for-genomic-data-science,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/3478/coursera-statistics-for-genomic-data-science,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/3479/edx-uinov8x-user-innovation-a-path-to-entrepreneurship,edX,Business & Management,Business
https://www.class-central.com/mooc/348/coursera-fundamentals-of-pharmacology,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3480/coursera-introduction-to-systematic-review-and-meta-analysis,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3483/edx-cs-for-all-introduction-to-computer-science-and-python-programming,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3498/coursera-food-beverage-management,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe,edX,History,Arts and Humanities
https://www.class-central.com/mooc/3502/edx-human-origins,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/3503/edx-introduction-to-solar-systems-astronomy,edX,Science,Physical Science and Engineering
https://www.class-central.com/mooc/3505/edx-effects-of-radiation-an-introduction-to-radiation-and-radioactivity,edX,Science,Physical Science and Engineering
https://www.class-central.com/mooc/3507/edx-innovation-generation-how-to-be-creative,edX,Science,Physical Science and Engineering
https://www.class-central.com/mooc/3534/edx-basic-mandarin-chinese-level-1,edX,Language,Language Learning
https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics,Coursera,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3538/coursera-practical-learning-analytics,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/3539/coursera-more-introduction-to-financial-accounting,Coursera,Finance,Business
https://www.class-central.com/mooc/354/coursera-introduction-to-sociology,Coursera,Sociology,Social Sciences
https://www.class-central.com/mooc/3541/coursera-psychology-of-popularity,Coursera,Psychology,Social Sciences
https://www.class-central.com/mooc/3553/edx-intermediate-financial-and-management-accounting,edX,Business & Management,Business
https://www.class-central.com/mooc/357/coursera-software-engineering-for-saas,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3586/coursera-internet-giants-the-law-and-economics-of-media-platforms,Coursera,Law,Social Sciences
https://www.class-central.com/mooc/3588/coursera-contemporary-india,Coursera,Economics,Social Sciences
https://www.class-central.com/mooc/3594/edx-innovation-and-it-management,edX,Business & Management,Business
https://www.class-central.com/mooc/3596/coursera-entrepreneurial-strategic-management,Coursera,Entrepreneurship,Business
https://www.class-central.com/mooc/3597/coursera-ancient-egypt,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/3599/edx-ignorance,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/3603/edx-paradox-and-infinity,edX,Philosophy & Ethics,Arts and Humanities
https://www.class-central.com/mooc/3604/edx-understanding-the-federal-reserve,edX,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3627/coursera-dog-emotion-and-cognition,Coursera,Animals and Veterinary Science,Life Sciences
https://www.class-central.com/mooc/3638/edx-statistics-for-business-ii,edX,Business & Management,Business
https://www.class-central.com/mooc/3640/edx-statistics-for-business-i,edX,Business & Management,Business
https://www.class-central.com/mooc/3641/edx-operations-management,edX,Business & Management,Business
https://www.class-central.com/mooc/3642/edx-knowledge-management-and-big-data-in-business,edX,Business & Management,Business
https://www.class-central.com/mooc/3643/edx-nutrition-and-health-part-2-micronutrients-and-malnutrition,edX,Food & Nutrition,Life Sciences
https://www.class-central.com/mooc/3647/coursera-graphene-and-2-dimensional-materials,Coursera,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/3648/edx-human-anatomy,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3649/edx-introduction-to-sociology,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/3655/coursera-bitcoin-and-cryptocurrency-technologies,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/3692/coursera-modeling-discrete-optimization,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3707/coursera-conversations-that-inspire-coaching-learning-leadership-and-change,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/3711/edx-circular-economy-an-introduction,edX,Design,Social Sciences
https://www.class-central.com/mooc/3724/edx-introduction-to-oil-country-tubular-goods-octg,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/373/coursera-machine-learning,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/3746/edx-will-china-rise-as-a-disruptive-force-the-insiders-perspective,edX,Economics & Finance,Business
https://www.class-central.com/mooc/3758/edx-introduction-to-mobile-application-development-using-android,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3760/edx-ielts-academic-test-preparation,edX,Communication,Personal Development
https://www.class-central.com/mooc/378/coursera-bioelectricity-a-quantitative-approach,Coursera,Biology,Life Sciences
https://www.class-central.com/mooc/3789/coursera-deafness-in-the-21st-century,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3828/edx-american-government,edX,Social Sciences,Social Sciences
https://www.class-central.com/mooc/3838/edx-the-book-the-medieval-book-of-hours-art-and-devotion-in-the-later-middle-ages,edX,Literature,Arts and Humanities
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3840/edx-introduction-to-italian-opera,edX,Music,Arts and Humanities
https://www.class-central.com/mooc/385/coursera-learn-to-program-the-fundamentals,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/386/coursera-data-analysis,Coursera,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/3873/edx-the-book-making-and-meaning-in-the-medieval-manuscript,edX,Humanities,Arts and Humanities
https://www.class-central.com/mooc/3881/edx-architecting-microsoft-azure-solutions,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3884/coursera-writing-for-young-readers-opening-the-treasure-chest,Coursera,Learning English,Language Learning
https://www.class-central.com/mooc/3885/coursera-general-chemistry-concept-development-and-application,Coursera,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/3887/edx-useful-genetics-part-1-how-our-genes-shape-us,edX,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3890/coursera-photography-a-victorian-sensation,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/3899/edx-nonlinear-differential-equations-order-and-chaos,edX,Math,Math and Logic
https://www.class-central.com/mooc/390/coursera-learn-to-program-crafting-quality-code,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/3917/edx-processing-big-data-with-hadoop-in-azure-hdinsight,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3927/edx-the-fundamentals-of-neuroscience-part-3-the-brain,edX,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3928/edx-introduction-to-r-for-data-science,edX,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/393/coursera-contraception-choices-culture-and-consequences,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3931/coursera-big-data-cloud-computing-cdn-emerging-technologies,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/3932/coursera-smartphone-emerging-technologies,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3933/coursera-internet-emerging-technologies,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/3934/coursera-internet-of-things-augmented-reality-emerging-technologies,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/3935/coursera-soul-beliefs-causes-and-consequences-unit-2-belief-systems,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/3936/coursera-wireless-communication-emerging-technologies,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/3951/edx-how-to-survive-your-phd,edX,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/3954/edx-dat203x-data-science-and-machine-learning-essentials,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/3956/edx-literatura-y-cultura-tradicional-de-mexico,edX,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/3964/edx-introduction-to-running-pipe-in-oil-and-gas-wells,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/3965/coursera-financial-planning-for-young-adults,Coursera,Finance,Business
https://www.class-central.com/mooc/397/coursera-community-change-in-public-health,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/4000/edx-oharm100x-introduction-to-music-theory,edX,Music,Arts and Humanities
https://www.class-central.com/mooc/4010/edx-mechanical-behavior-of-materials-part-3-time-dependent-behavior-and-failure,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4011/edx-mechanical-behavior-of-materials-part-2-stress-transformations-beams-columns-and-cellular-solids,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4012/edx-mechanical-behavior-of-materials-part-1-linear-elastic-behavior,edX,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/403/coursera-drugs-and-the-brain,Coursera,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/405/coursera-ut-1-01x-energy-101,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/4053/coursera-sexing-the-canvas-art-and-gender,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/406/coursera-computational-investing-part-i,Coursera,Algorithms,Computer Science
https://www.class-central.com/mooc/4062/edx-introduction-to-jquery,edX,Computer Science,Computer Science
https://www.class-central.com/mooc/4076/coursera-financing-for-development,Coursera,Finance,Business
https://www.class-central.com/mooc/4080/coursera-municipal-solid-waste-management-in-developing-countries,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/4087/coursera-global-environmental-management,Coursera,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/410/coursera-fundamentals-of-electrical-engineering,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4101/edx-digital-branding-and-engagement,edX,Business & Management,Business
https://www.class-central.com/mooc/4103/coursera-spacebooks-an-introduction-to-extraterrestrial-literature,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/414/coursera-artificial-intelligence-planning,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/416/coursera-scientific-computing,Coursera,Computer Science,Computer Science
https://www.class-central.com/mooc/4163/coursera-modern-art-ideas,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/4164/coursera-introduction-to-big-data,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4166/coursera-accounting-analytics,Coursera,Finance,Business
https://www.class-central.com/mooc/4168/coursera-public-relations-research,Coursera,Marketing,Business
https://www.class-central.com/mooc/4169/coursera-data-analysis-tools,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4173/coursera-internet-of-things-communication-technologies,Coursera,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/4174/coursera-python-data-structures,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4175/coursera-app-design-and-development-for-ios,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4178/coursera-business-of-games-and-entrepreneurship,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/4181/coursera-managing-big-data-with-mysql,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4183/coursera-inspiring-and-motivating-individuals,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/4184/coursera-data-management-and-visualization,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4185/coursera-sharpened-visions-a-poetry-workshop,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/4187/coursera-software-processes-and-agile-practices,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4191/coursera-responsive-website-basics-code-with-html-css-and-javascript,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4192/coursera-introduction-to-public-relations,Coursera,Marketing,Business
https://www.class-central.com/mooc/4196/coursera-introduction-to-software-product-management,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4197/coursera-rails-with-active-record-and-action-pack,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4200/coursera-responsive-web-design,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4204/coursera-operations-analytics,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/4205/coursera-what-is-social,Coursera,Marketing,Business
https://www.class-central.com/mooc/4206/coursera-the-arduino-platform-and-c-programming,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4209/coursera-leadership-toolkit-for-working-professionals,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/421/coursera-e-learning-and-digital-cultures,Coursera,Education,Social Sciences
https://www.class-central.com/mooc/4210/coursera-principles-of-game-design,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4211/coursera-character-design-for-video-games,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4212/coursera-object-oriented-programming-in-java,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4213/coursera-the-importance-of-listening,Coursera,Marketing,Business
https://www.class-central.com/mooc/4216/coursera-introduction-to-big-data-analytics,Coursera,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/4219/coursera-machine-learning-classification,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4222/coursera-the-holocaust-the-destruction-of-european-jewry,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/423/coursera-digital-signal-processing,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4230/coursera-data-warehouse-concepts-design-and-data-integration,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4233/coursera-advanced-writing,Coursera,Learning English,Language Learning
https://www.class-central.com/mooc/4234/coursera-revolutionary-ideas-utility-justice-equality-freedom,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/4235/coursera-agile-planning-for-software-products,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4236/coursera-grammar-and-punctuation,Coursera,Learning English,Language Learning
https://www.class-central.com/mooc/4238/coursera-machine-learning-with-big-data,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/4239/coursera-html-css-and-javascript,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4240/coursera-front-end-web-ui-frameworks-and-tools,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4243/coursera-influencing-people,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/4246/coursera-leading-organizations,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/4248/coursera-introduction-to-swift-programming,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4249/coursera-graph-analytics-for-big-data,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4251/coursera-best-practices-for-ios-user-interface-design,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4252/coursera-introduction-to-reproduction,Coursera,Biology,Life Sciences
https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4257/coursera-story-and-narrative-development-for-video-games,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4258/coursera-ruby-on-rails-an-introduction,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4260/coursera-internet-of-things-setting-up-your-dragonboard-development-platform,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4264/coursera-people-analytics,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/4268/coursera-foundations-of-objective-c-app-development,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4270/coursera-html-css-and-javascript-for-web-developers,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4272/coursera-using-databases-with-python,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4276/coursera-internet-of-things-how-did-we-get-here,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4279/coursera-strategic-management,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/428/coursera-vlsi-cad-part-i-logic,Coursera,Algorithms,Computer Science
https://www.class-central.com/mooc/4287/coursera-human-centered-design-an-introduction,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4288/coursera-web-application-development-with-javascript-and-mongodb,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4289/coursera-machine-learning-regression,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/4292/coursera-front-end-javascript-frameworks-angularjs,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4294/coursera-introduction-to-css3,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4296/coursera-design-principles-an-introduction,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4297/coursera-data-visualization-and-communication-with-tableau,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4298/coursera-classical-sociological-theory,Coursera,Governance and Society,Social Sciences
https://www.class-central.com/mooc/430/coursera-the-modern-world-part-one-global-history-from-1760-to-1910,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/4300/coursera-the-fundamentals-of-hotel-distribution,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/4302/coursera-client-needs-and-software-requirements,Coursera,Design and Product,Computer Science
https://www.class-central.com/mooc/4305/coursera-java-programming-solving-problems-with-software,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4307/coursera-introduction-to-html5,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4308/coursera-managing-talent,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/4310/coursera-mastering-data-analysis-in-excel,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/4319/coursera-programming-for-everybody-getting-started-with-python,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/432/coursera-know-thyself,Coursera,Philosophy,Arts and Humanities
https://www.class-central.com/mooc/4320/coursera-introduction-to-optobotics,Coursera,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4321/coursera-ruby-on-rails-web-services-and-integration-with-mongodb,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4323/coursera-java-programming-principles-of-software-design,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4325/coursera-interfacing-with-the-arduino,Coursera,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/4326/coursera-leading-teams,Coursera,Leadership and Management,Business
https://www.class-central.com/mooc/4328/coursera-introduction-to-meteor-js-development,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4329/coursera--,Coursera,History,Arts and Humanities
https://www.class-central.com/mooc/4331/coursera-engagement-nurture-marketing-strategies,Coursera,Marketing,Business
https://www.class-central.com/mooc/4334/coursera-the-raspberry-pi-platform-and-python-programming-for-the-raspberry-pi,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4336/coursera-introduction-to-negotiation-a-strategic-playbook-for-becoming-a-principled-and-persuasive-negotiator,Coursera,Business Essentials,Business
https://www.class-central.com/mooc/4337/coursera-database-management-essentials,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4338/coursera-introduction-to-the-internet-of-things-and-embedded-systems,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4340/coursera-quantitative-methods,Coursera,Research Methods,Physical Science and Engineering
https://www.class-central.com/mooc/4341/coursera-practical-predictive-analytics-models-and-methods,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4348/coursera-ios-app-development-basics,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4351/coursera-regression-modeling-in-practice,Coursera,Probability and Statistics,Data Science
https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/4353/coursera-customer-analytics,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/4354/coursera-machine-learning-for-data-analysis,Coursera,Machine Learning,Data Science
https://www.class-central.com/mooc/4356/coursera-responsive-website-tutorial-and-examples,Coursera,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/4358/coursera-advanced-business-strategy,Coursera,Business Strategy,Business
https://www.class-central.com/mooc/4362/coursera-java-programming-arrays-lists-and-structured-data,Coursera,Software Development,Computer Science
https://www.class-central.com/mooc/4363/coursera-getting-started-with-essay-writing,Coursera,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/4369/coursera-case-studies-in-business-analytics-with-accenture,Coursera,Data Analysis,Data Science
https://www.class-central.com/mooc/437/coursera-introductory-organic-chemistry-part-1,Coursera,Chemistry,Physical Science and Engineering
