course_id,url,platform,provider,subject,area,time-1,time-2,time-3,time-4,performance-1,performance-2,performance-3,performance-4,betweenness-1,betweenness-2,betweenness-3,betweenness-4,closeness-1,closeness-2,closeness-3,closeness-4,eigen-1,eigen-2,eigen-3,eigen-4
CourseTalk-126,28970,CourseTalk,edX,Environmental Studies,Physical Science and Engineering,FALSE,TRUE,FALSE,FALSE,0.0,0.0,4.0,0.0,NA,NA,1032.75,NA,NA,NA,1.53E-05,NA,NA,NA,0,NA
CourseTalk-127,45467,CourseTalk,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.785714283,4.5,NA,NA,716.2,NA,NA,NA,1.53E-05,NA,NA,NA,0,NA
CourseTalk-128,83277,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,2.7666666600000003,3.3181818229999998,NA,NA,291,847,NA,NA,1.51E-05,1.86E-05,NA,NA,1.49E-17,1.16E-13
CourseTalk-129,65211,CourseTalk,edX,Business & Management,Business,NA,NA,NA,NA,0.0,0.0,5.000000001,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-130,36355,CourseTalk,edX,Literature,Arts and Humanities,TRUE,TRUE,FALSE,FALSE,0.0,5.0,5.0,4.0,NA,NA,NA,4,NA,NA,NA,1.18E-05,NA,NA,NA,5.49E-17
CourseTalk-131,36411,CourseTalk,edX,Humanities,Language Learning,FALSE,TRUE,FALSE,FALSE,0.0,2.0,0.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-132,69253,CourseTalk,edX,Economics & Finance,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-133,81720,CourseTalk,edX,Humanities,Language Learning,FALSE,TRUE,TRUE,TRUE,0.0,3.8333333339999998,4.75,3.0,NA,187,0,0,NA,4.75E-05,4.93E-06,1.16E-05,NA,4.86E-18,0,4.92E-17
CourseTalk-134,27189,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,TRUE,TRUE,FALSE,0.0,0.0,5.000000001,4.0,NA,NA,NA,0,NA,NA,NA,1.16E-05,NA,NA,NA,4.92E-17
CourseTalk-135,51174,CourseTalk,edX,Music,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.333333332,3.7857142890000004,NA,NA,0,NA,NA,NA,1.54E-05,NA,NA,NA,0,NA
CourseTalk-136,46983,CourseTalk,edX,Math,Math and Logic,FALSE,FALSE,TRUE,TRUE,0.0,0.0,3.5,5.0,NA,NA,NA,0,NA,NA,NA,1.88E-05,NA,NA,NA,4.92E-17
CourseTalk-137,46957,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,5.000000001,2.000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-138,47757,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-139,78946,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-140,46963,CourseTalk,edX,Humanities,Language Learning,FALSE,FALSE,TRUE,FALSE,0.0,0.0,4.0,0.0,NA,NA,3274.166667,NA,NA,NA,1.51E-05,NA,NA,NA,3.77E-18,NA
CourseTalk-141,81881,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-142,45486,CourseTalk,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.571428568,5.0,NA,NA,10699.85238,NA,NA,NA,1.54E-05,NA,NA,NA,0,NA
CourseTalk-143,45476,CourseTalk,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,FALSE,0.0,0.0,4.59375,5.000000001,NA,NA,1950,NA,NA,NA,1.54E-05,NA,NA,NA,6.17E-18,NA
CourseTalk-144,80765,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-145,83212,CourseTalk,edX,Medicine,Life Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,3.75,NA,NA,NA,56,NA,NA,NA,1.87E-05,NA,NA,NA,1.54E-10
CourseTalk-146,69894,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-147,83882,CourseTalk,edX,Social Sciences,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.282608694,0.0,NA,NA,5622.5,NA,NA,NA,1.53E-05,NA,NA,NA,0,NA
CourseTalk-148,35400,CourseTalk,edX,Math,Math and Logic,NA,NA,NA,NA,0.0,0.0,5.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-149,84284,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-150,81875,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-151,80160,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-152,83276,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-153,68073,CourseTalk,edX,Business & Management,Business,NA,NA,NA,NA,0.0,0.0,0.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-154,49845,CourseTalk,edX,Business & Management,Business,NA,NA,NA,NA,0.0,0.0,4.5,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-155,81882,CourseTalk,edX,Business & Management,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-156,80844,CourseTalk,edX,Data Analysis & Statistics,Data Science,FALSE,TRUE,TRUE,TRUE,0.0,4.75,3.8333333400000003,2.375,NA,NA,0,0,NA,NA,4.93E-06,1.87E-05,NA,NA,0,0.079769352
CourseTalk-157,83785,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-158,69540,CourseTalk,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.117647051,NA,NA,NA,556,NA,NA,NA,1.89E-05,NA,NA,NA,0.001402015
CourseTalk-159,83280,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-160,83974,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-161,87224,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-162,81427,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-163,14080,CourseTalk,edX,Physics,Physical Science and Engineering,TRUE,FALSE,TRUE,FALSE,3.333333336,5.0,4.0,5.0,769.6595155,NA,1070,NA,0.000118624,NA,1.54E-05,NA,0.140308011,NA,0,NA
CourseTalk-164,46950,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,5.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-165,71657,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-166,83282,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-167,45492,CourseTalk,edX,Electronics,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,4.727272726,4.452380961,3.913043475,3.625,0,0,0,NA,1.73E-05,1.36E-05,4.93E-06,NA,0,1.06E-17,0,NA
CourseTalk-168,84123,CourseTalk,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-169,88631,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-170,89755,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-171,92958,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-172,69217,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,1.0,3.4749999999999996,NA,NA,NA,0,NA,NA,NA,1.16E-05,NA,NA,NA,4.92E-17
CourseTalk-173,83206,CourseTalk,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-174,89709,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-175,89712,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-176,92961,CourseTalk,edX,Food & Nutrition,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-177,90807,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-178,41389,CourseTalk,edX,Engineering,Physical Science and Engineering,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-179,51555,CourseTalk,edX,Art & Culture,Arts and Humanities,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-180,65177,CourseTalk,edX,Humanities,Language Learning,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-181,90808,CourseTalk,edX,Social Sciences,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-182,80335,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-183,82874,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-184,83023,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-185,65213,CourseTalk,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,FALSE,0.0,0.0,4.555555559999999,4.2500000060000005,NA,NA,NA,0,NA,NA,NA,1.16E-05,NA,NA,NA,4.92E-17
CourseTalk-186,83020,CourseTalk,edX,Economics & Finance,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-187,65210,CourseTalk,edX,Humanities,Language Learning,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-188,81576,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-189,78795,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-190,69867,CourseTalk,edX,Medicine,Life Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-191,75551,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-192,83279,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-193,83550,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-194,47758,CourseTalk,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-195,47055,CourseTalk,edX,Electronics,Physical Science and Engineering,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-196,65209,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-197,89902,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-198,84081,CourseTalk,edX,Engineering,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-199,20224,CourseTalk,edX,Business & Management,Business,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-200,92818,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-201,45458,CourseTalk,edX,Data Analysis & Statistics,Data Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-202,28422,CourseTalk,edX,Social Sciences,Social Sciences,TRUE,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-203,92821,CourseTalk,edX,Architecture,Physical Science and Engineering,NA,NA,NA,NA,0.0,0.0,0.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-204,41554,CourseTalk,edX,Law,Social Sciences,FALSE,TRUE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-205,48090,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-206,69541,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-207,36396,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-208,45451,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-209,86837,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-210,71694,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-211,84128,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-212,41168,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-213,47032,CourseTalk,edX,Education & Teacher Training,Social Sciences,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-214,82877,CourseTalk,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-215,71381,CourseTalk,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-216,71658,CourseTalk,edX,Humanities,Language Learning,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-217,71722,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-218,14088,CourseTalk,edX,Engineering,Physical Science and Engineering,TRUE,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-219,65206,CourseTalk,edX,Philosophy & Ethics,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-220,83926,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-221,78610,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-222,70252,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-223,71517,CourseTalk,edX,Business & Management,Business,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-224,83122,CourseTalk,edX,Business & Management,Business,FALSE,TRUE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-225,29204,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-226,71650,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-227,89708,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-228,89905,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-229,81883,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-230,75267,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-231,75238,CourseTalk,edX,Physics,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-232,89770,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-233,65175,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-234,51493,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-235,89901,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-236,89767,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-237,67555,CourseTalk,edX,Science,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-238,81884,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-239,86959,CourseTalk,edX,Social Sciences,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-240,89714,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-241,89906,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-242,34609,CourseTalk,edX,Business & Management,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-243,81652,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-244,89009,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-245,71651,CourseTalk,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-246,84175,CourseTalk,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-247,92723,CourseTalk,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-248,90803,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-249,92820,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-250,68040,CourseTalk,edX,Economics & Finance,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-251,83278,CourseTalk,edX,Medicine,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-252,112268,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-253,80164,CourseTalk,edX,Social Sciences,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.636363633,4.999999998,NA,NA,7583.25,0,NA,NA,1.53E-05,1.16E-05,NA,NA,0,4.92E-17
CourseTalk-254,81578,CourseTalk,edX,Computer Science,Computer Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
