url,index,course_id,review_platform,title,provider,subject,area,school,published_time,effort_hours (per_week),level,price,enrollment_type,course_length
49845,154,CourseTalk-154,CourseTalk,Career Edge: Analytical Problem Solving and Design Thinking,edX,Business & Management,Business,Fullbridge,NA,1.5,Introductory,0,FREE audit,4
81882,155,CourseTalk-155,CourseTalk,Communication Skills and Teamwork,edX,Business & Management,Business,Fullbridge,3,1.5,Introductory,60,FREE audit/Pay for certificate,4
80844,156,CourseTalk-156,CourseTalk,Data Analysis: Take It to the MAX(),edX,Data Analysis & Statistics,Data Science,Delft University of Technology,2,5,Intermediate,50,FREE audit/Pay for certificate,8
83785,157,CourseTalk-157,CourseTalk,Embedded Systems - Shape The World: Multi-Threaded Interfacing,edX,Computer Science,Computer Science,The University of Texas at Austin,4,10,Intermediate,50,FREE audit/Pay for certificate,8
69540,158,CourseTalk-158,CourseTalk,Programming with R for Data Science,edX,Data Analysis & Statistics,Data Science,Microsoft,3,6,Intermediate,99,FREE audit/Pay for certificate,6
83280,159,CourseTalk-159,CourseTalk,"Information Systems and Computer Applications, Part 2: Hardware",edX,Computer Science,Computer Science,Universitat Polit?cnica de Val?ncia,3,4,Introductory,50,FREE audit/Pay for certificate,4
83974,160,CourseTalk-160,CourseTalk,Delivering a Data Warehouse in the Cloud,edX,Computer Science,Computer Science,Microsoft,4,2.5,Intermediate,49,FREE audit/Pay for certificate,6
87224,161,CourseTalk-161,CourseTalk,Skype for Business: Voice Hybrid and Routing,edX,Computer Science,Computer Science,Microsoft,NA,NA,Intermediate,49,FREE audit/Pay for certificate,4
81427,162,CourseTalk-162,CourseTalk,"Minecraft, Coding and Teaching",edX,Education & Teacher Training,Social Sciences,"University of California, San Diego",4,2.5,Introductory,49,FREE audit/Pay for certificate,4
14080,163,CourseTalk-163,CourseTalk,Global Warming Science,edX,Physics,Physical Science and Engineering,Massachusetts Institute of Technology,1,2.5,Intermediate,49,FREE audit/Pay for certificate,12
46950,164,CourseTalk-164,CourseTalk,"CLEP Information Systems and Computer Applications, Part 3: Software Development",edX,Computer Science,Computer Science,Universitat Polit?cnica de Valencia,NA,4,Introductory,0,FREE audit,3
71657,165,CourseTalk-165,CourseTalk,Maths Essentials for MBA Success,edX,Business & Management,Business,Imperial College London,4,2.5,Introductory,79,FREE audit/Pay for certificate,6
83282,166,CourseTalk-166,CourseTalk,"Information Systems and Computer Applications, Part 4: Programming",edX,Computer Science,Computer Science,Universitat Polit?cnica de Val?ncia,3,4,Introductory,50,FREE audit/Pay for certificate,4
45492,167,CourseTalk-167,CourseTalk,Solar Energy,edX,Electronics,Physical Science and Engineering,Delft University of Technology,1,8,Introductory,50,FREE audit/Pay for certificate,8
84123,168,CourseTalk-168,CourseTalk,Solar Energy: Photovoltaic (PV) Energy Conversion,edX,Engineering,Physical Science and Engineering,Delft University of Technology,4,10,Advanced,250,FREE audit/Pay for certificate,11
88631,169,CourseTalk-169,CourseTalk,Atomic and Optical Physics: Ultracold Atoms and Many-body Physics,edX,Physics,Physical Science and Engineering,Massachusetts Institute of Technology,4,11,Advanced,49,FREE audit/Pay for certificate,4
89755,170,CourseTalk-170,CourseTalk,Windows PowerShell Basics,edX,Computer Science,Computer Science,Microsoft,NA,4.5,Introductory,99,FREE audit/Pay for certificate,NA
92958,171,CourseTalk-171,CourseTalk,Developing Data Client Applications and Services,edX,Computer Science,Computer Science,Microsoft,NA,3,Intermediate,99,FREE audit/Pay for certificate,4
69217,172,CourseTalk-172,CourseTalk,Data Science Essentials,edX,Computer Science,Computer Science,Microsoft,3,3.5,Intermediate,99,FREE audit/Pay for certificate,6
83206,173,CourseTalk-173,CourseTalk,Processing Real-Time Data Streams in Azure,edX,Data Analysis & Statistics,Data Science,Microsoft,4,3.5,Advanced,99,FREE audit/Pay for certificate,4
89709,174,CourseTalk-174,CourseTalk,Compliance in Office 365?¢ç: Data Governance,edX,Computer Science,Computer Science,Microsoft,NA,4,Advanced,99,FREE audit/Pay for certificate,4
89712,175,CourseTalk-175,CourseTalk,Understanding the Collaborators,edX,Computer Science,Computer Science,Microsoft,4,2,Introductory,99,FREE audit/Pay for certificate,NA
92961,176,CourseTalk-176,CourseTalk,Nutrition and Health: Food Risks,edX,Food & Nutrition,Life Sciences,Wageningen University,3,7,Introductory,49,FREE audit/Pay for certificate,10
90807,177,CourseTalk-177,CourseTalk,M&A: Structuring the Deal,edX,Economics & Finance,Business,New York Institute of Finance,NA,1.5,Intermediate,200,FREE audit/Pay for certificate,4
41389,178,CourseTalk-178,CourseTalk,"Discrete Time Signals and Systems, Part 2: Frequency Domain",edX,Engineering,Physical Science and Engineering,Rice University,2,8,Intermediate,35,FREE audit/Pay for certificate,5
51555,179,CourseTalk-179,CourseTalk,"Hollywood: History, Industry, Art",edX,Art & Culture,Arts and Humanities,University of Pennsylvania,4,3.5,Introductory,49,FREE audit/Pay for certificate,4
65177,180,CourseTalk-180,CourseTalk,Information and Communication Technology (ICT) Accessibility,edX,Humanities,Language Learning,Georgia Institute of Technology,3,3,Introductory,49,FREE audit/Pay for certificate,6
90808,181,CourseTalk-181,CourseTalk,Public Library Management: Identifying Community Needs,edX,Social Sciences,Social Sciences,University of Michigan,4,4.5,Introductory,49,FREE audit/Pay for certificate,4
80335,182,CourseTalk-182,CourseTalk,Leading Change: Go Beyond Gamification with Gameful Learning,edX,Education & Teacher Training,Social Sciences,Microsoft,4,2.5,Introductory,49,FREE audit/Pay for certificate,8
82874,183,CourseTalk-183,CourseTalk,Developing International Software,edX,Computer Science,Computer Science,Microsoft,4,4,Intermediate,99,FREE audit/Pay for certificate,12
83023,184,CourseTalk-184,CourseTalk,LAFF ? On Programming for Correctness,edX,Computer Science,Computer Science,null,4,6,Intermediate,49,FREE audit/Pay for certificate,7
65213,185,CourseTalk-185,CourseTalk,Introduction to Apache Spark,edX,Data Analysis & Statistics,Data Science,"University of California, Berkeley",3,7.5,Introductory,49,FREE audit/Pay for certificate,2
83020,186,CourseTalk-186,CourseTalk,Understanding Islamic Insurance and Investments,edX,Economics & Finance,Business,Islamic Research and Training Institute,4,3.5,Introductory,25,FREE audit/Pay for certificate,4
65210,187,CourseTalk-187,CourseTalk,Christianity Through Its Scriptures,edX,Humanities,Language Learning,Harvard University,3,8,Introductory,50,FREE audit/Pay for certificate,4
81576,188,CourseTalk-188,CourseTalk,Managing Microsoft Exchange Online in Office 365,edX,Computer Science,Computer Science,Microsoft,NA,4,Intermediate,99,FREE audit/Pay for certificate,9
78795,189,CourseTalk-189,CourseTalk,Windows 10 Features for a Mobile Workforce: Identity Management and Data Access,edX,Computer Science,Computer Science,Microsoft,3,2.5,Intermediate,49,FREE audit/Pay for certificate,4
69867,190,CourseTalk-190,CourseTalk,System Dynamics for Health Sciences,edX,Medicine,Life Sciences,University of the Witwatersrand,4,3,Intermediate,0,FREE audit,6
75551,191,CourseTalk-191,CourseTalk,AP Computer Science A: Java Programming Data Structures and Loops,edX,Computer Science,Computer Science,Purdue University,4,5,Introductory,49,FREE audit/Pay for certificate,6
83279,192,CourseTalk-192,CourseTalk,"Information Systems and Computer Applications, Part 1: IT",edX,Computer Science,Computer Science,Universitat Polit?cnica de Val?ncia,3,4,Introductory,50,FREE audit/Pay for certificate,4
83550,193,CourseTalk-193,CourseTalk,Microsoft SharePoint 2016: Authentication and Security,edX,Computer Science,Computer Science,Microsoft,NA,4,Intermediate,99,FREE audit/Pay for certificate,9
47758,194,CourseTalk-194,CourseTalk,"Computing: Art, Magic, Science",edX,Computer Science,Computer Science,ETH Zurich,2,7.5,Introductory,49,FREE audit/Pay for certificate,7
47055,195,CourseTalk-195,CourseTalk,"Fundamentals of Nanoelectronics, Part B: Quantum Transport",edX,Electronics,Physical Science and Engineering,Purdue University,3,5.5,Intermediate,50,FREE audit/Pay for certificate,8
65209,196,CourseTalk-196,CourseTalk,Health Professional Teaching Skills ? Level 2 ? Strategies,edX,Education & Teacher Training,Social Sciences,University of Toronto,3,1.5,Introductory,50,FREE audit/Pay for certificate,4
89902,197,CourseTalk-197,CourseTalk,Documentation in Project Finance,edX,Economics & Finance,Business,New York Institute of Finance,NA,1.5,Introductory,189,FREE audit/Pay for certificate,3
84081,198,CourseTalk-198,CourseTalk,Vocal Recording Technology,edX,Engineering,Physical Science and Engineering,Berklee College of Music,1,5,Introductory,49,FREE audit/Pay for certificate,6
20224,199,CourseTalk-199,CourseTalk,Entrepreneurship and Healthcare in Emerging Economies,edX,Business & Management,Business,Harvard University,2,4,Introductory,0,FREE audit,6
92818,200,CourseTalk-200,CourseTalk,Windows Server 2016: Directory Services,edX,Computer Science,Computer Science,Microsoft,NA,4.5,Introductory,99,FREE audit/Pay for certificate,NA
45458,201,CourseTalk-201,CourseTalk,Big Data in Education,edX,Data Analysis & Statistics,Data Science,Columbia University,NA,9,Advanced,0,FREE audit,8
28422,202,CourseTalk-202,CourseTalk,"Saving Schools, Mini-Course 2: Teacher Policies",edX,Social Sciences,Social Sciences,Harvard University,2,4,Introductory,0,FREE audit,10
92821,203,CourseTalk-203,CourseTalk,Entrepreneurial Land Redevelopment Approach: Land Readjustment,edX,Architecture,Physical Science and Engineering,Massachusetts Institute of Technology,NA,4,Introductory,99,FREE audit/Pay for certificate,5
41554,204,CourseTalk-204,CourseTalk,JuryX: Deliberations for Social Change,edX,Law,Social Sciences,Harvard University,2,2.5,Introductory,75,FREE audit/Pay for certificate,7
48090,205,CourseTalk-205,CourseTalk,Atomic and Optical Physics I ? Part 5: Coherence,edX,Physics,Physical Science and Engineering,Massachusetts Institute of Technology,3,12,Advanced,50,FREE audit/Pay for certificate,4
69541,206,CourseTalk-206,CourseTalk,Microsoft Windows Server 2012 Fundamentals: Hyper-V,edX,Computer Science,Computer Science,Microsoft,NA,3,Introductory,0,FREE audit,5
36396,207,CourseTalk-207,CourseTalk,"Robot Mechanics and Control, Part II",edX,Computer Science,Computer Science,Seoul National University,NA,6.5,Advanced,0,FREE audit,8
45451,208,CourseTalk-208,CourseTalk,Building Cloud Apps with Microsoft Azure ? Part 3,edX,Computer Science,Computer Science,Microsoft,NA,4,Intermediate,0,FREE audit,4
86837,209,CourseTalk-209,CourseTalk,Project Management: Mastering Complexity,edX,Business & Management,Business,Delft University of Technology,4,5,Advanced,295,FREE audit/Pay for certificate,5
71694,210,CourseTalk-210,CourseTalk,Advancing Learning Through Evidence-Based STEM Teaching,edX,Education & Teacher Training,Social Sciences,Boston University,3,4.5,Introductory,NA,NA,8
84128,211,CourseTalk-211,CourseTalk,Instructional Design and Technology: Learning Theories,edX,Education & Teacher Training,Social Sciences,University System of Maryland,4,5,Intermediate,199,FREE audit/Pay for certificate,8
41168,212,CourseTalk-212,CourseTalk,"How Stuff Moves, Part 1: Linear Motion",edX,Physics,Physical Science and Engineering,Harvey Mudd College,2,6,Introductory,0,FREE audit,6
47032,213,CourseTalk-213,CourseTalk,Teaching with Davidson Next,edX,Education & Teacher Training,Social Sciences,Davidson College,3,2,Intermediate,49,FREE audit/Pay for certificate,7
82877,214,CourseTalk-214,CourseTalk,Fundamentals of Immunology: Death by Friendly Fire,edX,Biology & Life Sciences,Life Sciences,Rice University,4,8.5,Intermediate,49,FREE audit/Pay for certificate,5
71381,215,CourseTalk-215,CourseTalk,Introduction to State Space Control,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,4,5,Intermediate,25,FREE audit/Pay for certificate,4
71658,216,CourseTalk-216,CourseTalk,Introduction to the Quran: The Scripture of Islam,edX,Humanities,Language Learning,University of Notre Dame,3,5,Intermediate,50,FREE audit/Pay for certificate,9
71722,217,CourseTalk-217,CourseTalk,Cyber Security Economics,edX,Computer Science,Computer Science,Delft University of Technology,4,3,Intermediate,50,FREE audit/Pay for certificate,10
14088,218,CourseTalk-218,CourseTalk,Dynamics,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,1,12,Intermediate,0,FREE audit,6
65206,219,CourseTalk-219,CourseTalk,Ethics in Life Sciences and Healthcare: Exploring Bioethics through Manga,edX,Philosophy & Ethics,Arts and Humanities,Kyoto University,3,2.5,Introductory,49,FREE audit/Pay for certificate,5
83926,220,CourseTalk-220,CourseTalk,Atomic and Optical Physics: Atom-photon interactions,edX,Physics,Physical Science and Engineering,Massachusetts Institute of Technology,4,11,Advanced,49,FREE audit/Pay for certificate,4
78610,221,CourseTalk-221,CourseTalk,Best Practices for Project Management Success,edX,Business & Management,Business,Rochester Institute of Technology,4,10,Intermediate,150,FREE audit/Pay for certificate,11
70252,222,CourseTalk-222,CourseTalk,Video Game Design and Balance,edX,Computer Science,Computer Science,Rochester Institute of Technology,4,3,Introductory,49,FREE audit/Pay for certificate,5
71517,223,CourseTalk-223,CourseTalk,"Understanding Wireless: Technology, Economics, and Policy",edX,Business & Management,Business,University of Notre Dame,2,6,Introductory,50,FREE audit/Pay for certificate,6
83122,224,CourseTalk-224,CourseTalk,Entrepreneurship 102: Do You Have A Product?,edX,Business & Management,Business,Massachusetts Institute of Technology,2,10,Introductory,300,FREE audit/Pay for certificate,2
29204,225,CourseTalk-225,CourseTalk,AP¢ç Physics 2 ? Part 4: AP Review and Exam Preparation,edX,Physics,Physical Science and Engineering,Rice University,2,3,Introductory,49,FREE audit/Pay for certificate,3
71650,226,CourseTalk-226,CourseTalk,Preparing for the AP Physics 1 Exam,edX,Physics,Physical Science and Engineering,Boston University,2,6,Introductory,49,FREE audit/Pay for certificate,34
89708,227,CourseTalk-227,CourseTalk,Compliance in Office 365: eDiscovery,edX,Computer Science,Computer Science,Microsoft,3,4,Advanced,99,FREE audit/Pay for certificate,4
89905,228,CourseTalk-228,CourseTalk,Risks in Project Finance: Case Studies and Analysis,edX,Economics & Finance,Business,New York Institute of Finance,NA,1.5,Introductory,189,FREE audit/Pay for certificate,3
81883,229,CourseTalk-229,CourseTalk,Problem Solving and Critical Thinking Skills,edX,Business & Management,Business,Fullbridge,3,1.5,Introductory,60,FREE audit/Pay for certificate,4
75267,230,CourseTalk-230,CourseTalk,Plasma Physics: Applications,edX,Physics,Physical Science and Engineering,?cole Polytechnique F?d?rale de Lausanne,4,5.5,Intermediate,49,FREE audit/Pay for certificate,5
75238,231,CourseTalk-231,CourseTalk,Plasma Physics: Introduction,edX,Physics,Physical Science and Engineering,?cole Polytechnique F?d?rale de Lausanne,4,5.5,Intermediate,49,FREE audit/Pay for certificate,4
89770,232,CourseTalk-232,CourseTalk,Project Finance: Funding Projects Successfully,edX,Economics & Finance,Business,Delft University of Technology,NA,5,Advanced,295,FREE audit/Pay for certificate,5
65175,233,CourseTalk-233,CourseTalk,Compliance in Office 365¢ç: Data Governance,edX,Computer Science,Computer Science,Microsoft,3,4,Advanced,0,FREE audit,4
51493,234,CourseTalk-234,CourseTalk,Mobile Application Experiences Part 5: Reporting Research Findings,edX,Computer Science,Computer Science,Massachusetts Institute of Technology,3,11,Intermediate,0,FREE audit,10
89901,235,CourseTalk-235,CourseTalk,Deals in Project Finance: Case Studies and Analysis,edX,Economics & Finance,Business,New York Institute of Finance,NA,1.5,Introductory,189,FREE audit/Pay for certificate,3
