course_id,title,provider,area,subject,school,time_school_ranking,total_review_rating,total_review_count,published_time,time,session_open,time_review_count,time_review_rating,time_avg_helpful_review_score,time_avg_moderate_review,time_avg_review_length,total_review_rating,time_avg_high_review,time_avg_low_review,effort_hours (per_week),level,price,enrollment_type,course_length,url,in-degree,out-degree,closeness,betweenness,eigenvector,transitivity,constraint
classCentral-2853,Applying Principles of Behavior in the K-12 Classroom,Coursera,NA,NA,University of Houston System,593,4,1,1,1,TRUE,1,4.0,1.0,0.0,0.0,4,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1764/coursera-applying-principles-of-behavior-in-the-k-12-classroom,NA,NA,NA,NA,NA,NA,NA
classCentral-2853,Applying Principles of Behavior in the K-12 Classroom,Coursera,NA,NA,University of Houston System,588,4,1,1,2,TRUE,0,0,0,0,0,4,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1764/coursera-applying-principles-of-behavior-in-the-k-12-classroom,NA,NA,NA,NA,NA,NA,NA
classCentral-2853,Applying Principles of Behavior in the K-12 Classroom,Coursera,NA,NA,University of Houston System,542,4,1,1,3,FALSE,0,0,0,0,0,4,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1764/coursera-applying-principles-of-behavior-in-the-k-12-classroom,NA,NA,NA,NA,NA,NA,NA
classCentral-2853,Applying Principles of Behavior in the K-12 Classroom,Coursera,NA,NA,University of Houston System,639,4,1,1,4,FALSE,0,0,0,0,0,4,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1764/coursera-applying-principles-of-behavior-in-the-k-12-classroom,NA,NA,NA,NA,NA,NA,NA
classCentral-2854,Programmed cell death,Coursera,NA,NA,Ludwig-Maximilians-Universit?t M?nchen,65,4.5,2,1,1,TRUE,1,5.0,0.0,0.0,126.0,4.5,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/688/coursera-programmed-cell-death,NA,NA,NA,NA,NA,NA,NA
classCentral-2854,Programmed cell death,Coursera,NA,NA,Ludwig-Maximilians-Universit?t M?nchen,52,4.5,2,1,2,TRUE,1,4.0,0.0,0.0,188.0,4.5,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/688/coursera-programmed-cell-death,NA,NA,NA,NA,NA,NA,NA
classCentral-2854,Programmed cell death,Coursera,NA,NA,Ludwig-Maximilians-Universit?t M?nchen,75,4.5,2,1,3,FALSE,0,0,0,0,0,4.5,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/688/coursera-programmed-cell-death,NA,NA,NA,NA,NA,NA,NA
classCentral-2854,Programmed cell death,Coursera,NA,NA,Ludwig-Maximilians-Universit?t M?nchen,68,4.5,2,1,4,FALSE,0,0,0,0,0,4.5,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/688/coursera-programmed-cell-death,NA,NA,NA,NA,NA,NA,NA
classCentral-2855,Teaching goes massive: new skills required,Coursera,NA,NA,University of Zurich,78,1.666666667,3,1,1,TRUE,1,1.0,1.0,0.0,141.0,1.666666667,0.0,1.0,1.5,NA,NA,NA,NA,https://www.class-central.com/mooc/1978/coursera-teaching-goes-massive-new-skills-required,NA,NA,NA,NA,NA,NA,NA
classCentral-2855,Teaching goes massive: new skills required,Coursera,NA,NA,University of Zurich,57,1.666666667,3,1,2,TRUE,2,2.0,0.0,0.5,166.0,1.666666667,0.0,0.5,1.5,NA,NA,NA,NA,https://www.class-central.com/mooc/1978/coursera-teaching-goes-massive-new-skills-required,NA,NA,NA,NA,NA,NA,NA
classCentral-2855,Teaching goes massive: new skills required,Coursera,NA,NA,University of Zurich,85,1.666666667,3,1,3,FALSE,0,0,0,0,0,1.666666667,0,0,1.5,NA,NA,NA,NA,https://www.class-central.com/mooc/1978/coursera-teaching-goes-massive-new-skills-required,NA,NA,NA,NA,NA,NA,NA
classCentral-2855,Teaching goes massive: new skills required,Coursera,NA,NA,University of Zurich,80,1.666666667,3,1,4,FALSE,0,0,0,0,0,1.666666667,0,0,1.5,NA,NA,NA,NA,https://www.class-central.com/mooc/1978/coursera-teaching-goes-massive-new-skills-required,NA,NA,NA,NA,NA,NA,NA
classCentral-2856,The Hardware/Software Interface,Coursera,Computer Science,Design and Product,University of Washington,59,4.5,10,NA,1,TRUE,0,0,0,0,0,4.5,0,0,12.5,NA,NA,NA,8,https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,NA,NA,NA,NA,NA,NA,NA
classCentral-2856,The Hardware/Software Interface,Coursera,Computer Science,Design and Product,University of Washington,65,4.5,10,NA,2,TRUE,3,4.666666666666667,2.0,0.0,460.0,4.5,1.0,0.0,12.5,NA,NA,NA,8,https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,NA,NA,NA,NA,NA,NA,NA
classCentral-2856,The Hardware/Software Interface,Coursera,Computer Science,Design and Product,University of Washington,65,4.5,10,NA,3,FALSE,5,4.4,0.0,0.0,0.0,4.5,1.0,0.0,12.5,NA,NA,NA,8,https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,0.0626836434867777,0.0489715964740451,0.00590490841897667,0.00179615208905984,0.0482372786470486,0.10760590367405,0.0639380433379342
classCentral-2856,The Hardware/Software Interface,Coursera,Computer Science,Design and Product,University of Washington,59,4.5,10,NA,4,FALSE,2,4.5,0.0,0.0,210.0,4.5,1.0,0.0,12.5,NA,NA,NA,8,https://www.class-central.com/mooc/453/coursera-the-hardware-software-interface,0.000910746812386157,0.000910746812386157,0.00368258653072176,0.000116631365323135,0.00191310906824351,1.13725547727826e-06,0.500046264698318
classCentral-2857,Introduction to Data Science,Coursera,Data Science,Data Analysis,University of Washington,59,3.566666667,30,NA,1,TRUE,2,4.0,1.0,0.5,512.0,3.566666667,0.5,0.0,11,NA,NA,NA,8,https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,NA,NA,NA,NA,NA,NA,NA
classCentral-2857,Introduction to Data Science,Coursera,Data Science,Data Analysis,University of Washington,65,3.566666667,30,NA,2,TRUE,7,4.285714285714286,3.7142857142857144,0.14285714285714285,984.1428571428571,3.566666667,0.8571428571428571,0.0,11,NA,NA,NA,8,https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,0.046242774566474,0.046242774566474,0.00893225939694341,0.00288039390672648,0.18308212275229,0.135184495409233,0.20352498518442
classCentral-2857,Introduction to Data Science,Coursera,Data Science,Data Analysis,University of Washington,65,3.566666667,30,NA,3,FALSE,17,3.588235294117647,0.4117647058823529,0.11764705882352941,100.94117647058823,3.566666667,0.6470588235294118,0.23529411764705882,11,NA,NA,NA,8,https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,0.113614103819785,0.114593535749265,0.00591219150636386,0.00822970703684558,0.302679622306459,0.091770611611355,0.0373218866810215
classCentral-2857,Introduction to Data Science,Coursera,Data Science,Data Analysis,University of Washington,59,3.566666667,30,NA,4,FALSE,4,2.0,0.0,0.5,356.75,3.566666667,0.0,0.5,11,NA,NA,NA,8,https://www.class-central.com/mooc/451/coursera-introduction-to-data-science,0.00182149362477231,0.00273224043715847,0.00367451433160986,0.00182689340017846,1.54067532905069e-06,1.13725547727826e-06,0.360046264698318
classCentral-2858,Human-Computer Interaction,Coursera,Computer Science,Design and Product,"University of California, San Diego",63,4.416666667,12,0,1,TRUE,1,1.0,1.0,0.0,128.0,4.416666667,0.0,1.0,11,NA,NA,NA,9,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,NA,NA,NA,NA,NA,NA,NA
classCentral-2858,Human-Computer Interaction,Coursera,Computer Science,Design and Product,"University of California, San Diego",59,4.416666667,12,0,2,TRUE,4,4.75,0.5,0.0,335.75,4.416666667,1.0,0.0,11,NA,NA,NA,9,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,0,0,0.00288184438040346,0,5.79919754464356e-18,0,0
classCentral-2858,Human-Computer Interaction,Coursera,Computer Science,Design and Product,"University of California, San Diego",44,4.416666667,12,0,3,FALSE,3,4.333333333333333,0.0,0.0,174.66666666666666,4.416666667,1.0,0.0,11,NA,NA,NA,9,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,0.00489715964740451,0.0019588638589618,0.00588554036293205,0.000785465998348409,6.2103735109506e-05,0.476204391042915,0.313067540438039
classCentral-2858,Human-Computer Interaction,Coursera,Computer Science,Design and Product,"University of California, San Diego",40,4.416666667,12,0,4,FALSE,2,5.0,0.0,0.0,103.5,4.416666667,1.0,0.0,11,NA,NA,NA,9,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,NA,NA,NA,NA,NA,NA,NA
classCentral-2859,Leading Strategic Innovation in Organizations,Coursera,Business,Leadership and Management,Vanderbilt University,181,4.333333333,3,NA,1,FALSE,0,0,0,0,0,4.333333333,0,0,9,NA,NA,NA,9,https://www.class-central.com/mooc/530/coursera-leading-strategic-innovation-in-organizations,NA,NA,NA,NA,NA,NA,NA
classCentral-2859,Leading Strategic Innovation in Organizations,Coursera,Business,Leadership and Management,Vanderbilt University,182,4.333333333,3,NA,2,TRUE,2,4.0,1.0,0.0,810.5,4.333333333,1.0,0.0,9,NA,NA,NA,9,https://www.class-central.com/mooc/530/coursera-leading-strategic-innovation-in-organizations,NA,NA,NA,NA,NA,NA,NA
classCentral-2859,Leading Strategic Innovation in Organizations,Coursera,Business,Leadership and Management,Vanderbilt University,216,4.333333333,3,NA,3,FALSE,1,5.0,0.0,0.0,0.0,4.333333333,1.0,0.0,9,NA,NA,NA,9,https://www.class-central.com/mooc/530/coursera-leading-strategic-innovation-in-organizations,0.0323212536728697,0.0323212536728697,0.00589454480373648,0,0.0116203242203884,0.246167761006285,0.104258916650423
classCentral-2859,Leading Strategic Innovation in Organizations,Coursera,Business,Leadership and Management,Vanderbilt University,203,4.333333333,3,NA,4,FALSE,0,0,0,0,0,4.333333333,0,0,9,NA,NA,NA,9,https://www.class-central.com/mooc/530/coursera-leading-strategic-innovation-in-organizations,NA,NA,NA,NA,NA,NA,NA
classCentral-2860,Climate Change in Four Dimensions,Coursera,Physical Science and Engineering,Environmental Science and Sustainability,"University of California, San Diego",63,5,1,1,1,TRUE,0,0,0,0,0,5,0,0,6,NA,NA,NA,10,https://www.class-central.com/mooc/1329/coursera-climate-change-in-four-dimensions,NA,NA,NA,NA,NA,NA,NA
classCentral-2860,Climate Change in Four Dimensions,Coursera,Physical Science and Engineering,Environmental Science and Sustainability,"University of California, San Diego",59,5,1,1,2,TRUE,0,0,0,0,0,5,0,0,6,NA,NA,NA,10,https://www.class-central.com/mooc/1329/coursera-climate-change-in-four-dimensions,NA,NA,NA,NA,NA,NA,NA
classCentral-2860,Climate Change in Four Dimensions,Coursera,Physical Science and Engineering,Environmental Science and Sustainability,"University of California, San Diego",44,5,1,1,3,FALSE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,6,NA,NA,NA,10,https://www.class-central.com/mooc/1329/coursera-climate-change-in-four-dimensions,0.0029382957884427,0.0029382957884427,0.00587920282386,0,0.000134026104550459,0.200013914852438,0.535230744985682
classCentral-2860,Climate Change in Four Dimensions,Coursera,Physical Science and Engineering,Environmental Science and Sustainability,"University of California, San Diego",40,5,1,1,4,FALSE,0,0,0,0,0,5,0,0,6,NA,NA,NA,10,https://www.class-central.com/mooc/1329/coursera-climate-change-in-four-dimensions,NA,NA,NA,NA,NA,NA,NA
classCentral-2861,Preparation for General Chemistry,Coursera,NA,NA,Rutgers University,255,1,1,2,1,FALSE,0,0,0,0,0,1,0,0,7,NA,NA,NA,6,https://www.class-central.com/mooc/1852/coursera-preparation-for-general-chemistry,NA,NA,NA,NA,NA,NA,NA
classCentral-2861,Preparation for General Chemistry,Coursera,NA,NA,Rutgers University,279,1,1,2,2,TRUE,1,1.0,2.0,0.0,1381.0,1,0.0,1.0,7,NA,NA,NA,6,https://www.class-central.com/mooc/1852/coursera-preparation-for-general-chemistry,NA,NA,NA,NA,NA,NA,NA
classCentral-2861,Preparation for General Chemistry,Coursera,NA,NA,Rutgers University,269,1,1,2,3,FALSE,0,0,0,0,0,1,0,0,7,NA,NA,NA,6,https://www.class-central.com/mooc/1852/coursera-preparation-for-general-chemistry,NA,NA,NA,NA,NA,NA,NA
classCentral-2861,Preparation for General Chemistry,Coursera,NA,NA,Rutgers University,301,1,1,2,4,FALSE,0,0,0,0,0,1,0,0,7,NA,NA,NA,6,https://www.class-central.com/mooc/1852/coursera-preparation-for-general-chemistry,NA,NA,NA,NA,NA,NA,NA
classCentral-2862,Metadata: Organizing and Discovering Information,Coursera,Computer Science,Software Development,The University of North Carolina at Chapel Hill,54,4.166666667,6,1,1,TRUE,2,3.5,0.0,0.0,60.5,4.166666667,0.5,0.5,5,NA,NA,NA,NA,https://www.class-central.com/mooc/732/coursera-metadata-organizing-and-discovering-information,NA,NA,NA,NA,NA,NA,NA
classCentral-2862,Metadata: Organizing and Discovering Information,Coursera,Computer Science,Software Development,The University of North Carolina at Chapel Hill,62,4.166666667,6,1,2,TRUE,0,0,0,0,0,4.166666667,0,0,5,NA,NA,NA,NA,https://www.class-central.com/mooc/732/coursera-metadata-organizing-and-discovering-information,NA,NA,NA,NA,NA,NA,NA
classCentral-2862,Metadata: Organizing and Discovering Information,Coursera,Computer Science,Software Development,The University of North Carolina at Chapel Hill,79,4.166666667,6,1,3,FALSE,3,4.666666666666667,0.0,0.0,0.0,4.166666667,1.0,0.0,5,NA,NA,NA,NA,https://www.class-central.com/mooc/732/coursera-metadata-organizing-and-discovering-information,0.0019588638589618,0.0019588638589618,0.00588866331380058,0,0.00214910612799086,0.166680581519105,0.818320866434624
classCentral-2862,Metadata: Organizing and Discovering Information,Coursera,Computer Science,Software Development,The University of North Carolina at Chapel Hill,78,4.166666667,6,1,4,FALSE,1,4.0,0.0,0.0,0.0,4.166666667,1.0,0.0,5,NA,NA,NA,NA,https://www.class-central.com/mooc/732/coursera-metadata-organizing-and-discovering-information,0.00182149362477231,0.00182149362477231,0.00366497214554412,0.000309290287780577,4.59034196113658e-08,1.13725547727826e-06,0.500046264698318
classCentral-2863,Social Psychology,Coursera,Social Sciences,Psychology,Wesleyan University,NA,4.631578947,57,1,1,TRUE,14,4.428571428571429,0.0,0.0,183.42857142857142,4.631578947,0.9285714285714286,0.07142857142857142,6,NA,NA,NA,7,https://www.class-central.com/mooc/555/coursera-social-psychology,NA,NA,NA,NA,NA,NA,NA
classCentral-2863,Social Psychology,Coursera,Social Sciences,Psychology,Wesleyan University,NA,4.631578947,57,1,2,TRUE,14,4.714285714285714,0.5,0.07142857142857142,253.78571428571428,4.631578947,0.9285714285714286,0.0,6,NA,NA,NA,7,https://www.class-central.com/mooc/555/coursera-social-psychology,0.069364161849711,0.0317919075144509,0.00894843014534733,0.0018743563511208,0.289390346820154,0.462288724197522,0.100628578953122
classCentral-2863,Social Psychology,Coursera,Social Sciences,Psychology,Wesleyan University,NA,4.631578947,57,1,3,FALSE,10,4.5,0.0,0.0,0.0,4.631578947,1.0,0.0,6,NA,NA,NA,7,https://www.class-central.com/mooc/555/coursera-social-psychology,0.0323212536728697,0.0381978452497551,0.0059144518849781,0.00245403223530692,0.0271796106066964,0.163550691065271,0.0755815816803946
classCentral-2863,Social Psychology,Coursera,Social Sciences,Psychology,Wesleyan University,NA,4.631578947,57,1,4,FALSE,10,4.9,0.0,0.0,29.5,4.631578947,1.0,0.0,6,NA,NA,NA,7,https://www.class-central.com/mooc/555/coursera-social-psychology,0.00182149362477231,0.000910746812386157,0.0036841805047126,0.000734960465697593,0.00191464356288092,1.13725547727826e-06,0.333379598031651
classCentral-2864,The American Disease: Drugs and Drug Control in the USA,Coursera,NA,NA,University of Florida,179,0,0,2,1,FALSE,0,0,0,0,0,0,0,0,4.5,NA,NA,NA,10,https://www.class-central.com/mooc/1810/coursera-the-american-disease-drugs-and-drug-control-in-the-usa,NA,NA,NA,NA,NA,NA,NA
classCentral-2864,The American Disease: Drugs and Drug Control in the USA,Coursera,NA,NA,University of Florida,192,0,0,2,2,TRUE,0,0,0,0,0,0,0,0,4.5,NA,NA,NA,10,https://www.class-central.com/mooc/1810/coursera-the-american-disease-drugs-and-drug-control-in-the-usa,NA,NA,NA,NA,NA,NA,NA
classCentral-2864,The American Disease: Drugs and Drug Control in the USA,Coursera,NA,NA,University of Florida,180,0,0,2,3,FALSE,0,0,0,0,0,0,0,0,4.5,NA,NA,NA,10,https://www.class-central.com/mooc/1810/coursera-the-american-disease-drugs-and-drug-control-in-the-usa,NA,NA,NA,NA,NA,NA,NA
classCentral-2864,The American Disease: Drugs and Drug Control in the USA,Coursera,NA,NA,University of Florida,185,0,0,2,4,FALSE,0,0,0,0,0,0,0,0,4.5,NA,NA,NA,10,https://www.class-central.com/mooc/1810/coursera-the-american-disease-drugs-and-drug-control-in-the-usa,NA,NA,NA,NA,NA,NA,NA
classCentral-2865,Introduction to Digital Sound Design,Coursera,Arts and Humanities,Music and Art,Emory University,141,4.714285714,7,NA,1,FALSE,1,5.0,2.0,0.0,254.0,4.714285714,1.0,0.0,3.5,NA,NA,NA,NA,https://www.class-central.com/mooc/506/coursera-introduction-to-digital-sound-design,NA,NA,NA,NA,NA,NA,NA
classCentral-2865,Introduction to Digital Sound Design,Coursera,Arts and Humanities,Music and Art,Emory University,156,4.714285714,7,NA,2,TRUE,1,4.0,0.0,0.0,0.0,4.714285714,1.0,0.0,3.5,NA,NA,NA,NA,https://www.class-central.com/mooc/506/coursera-introduction-to-digital-sound-design,0,0,0.00288184438040346,0,5.79919754464356e-18,0,0
classCentral-2865,Introduction to Digital Sound Design,Coursera,Arts and Humanities,Music and Art,Emory University,165,4.714285714,7,NA,3,FALSE,3,4.666666666666667,0.0,0.0,0.0,4.714285714,1.0,0.0,3.5,NA,NA,NA,NA,https://www.class-central.com/mooc/506/coursera-introduction-to-digital-sound-design,0.0186092066601371,0.0156709108716944,0.00590173410404624,0.000504531016654388,0.0072777201100485,0.142871057709581,0.116118875398203
classCentral-2865,Introduction to Digital Sound Design,Coursera,Arts and Humanities,Music and Art,Emory University,149,4.714285714,7,NA,4,FALSE,2,5.0,0.0,0.0,90.5,4.714285714,1.0,0.0,3.5,NA,NA,NA,NA,https://www.class-central.com/mooc/506/coursera-introduction-to-digital-sound-design,0,0,0.000909918107370337,0,1.366854578262e-18,0,0
classCentral-2866,Programming Cloud Services for Android Handheld Systems,Coursera,Computer Science,Software Development,Vanderbilt University,181,4.2,5,2,1,FALSE,0,0,0,0,0,4.2,0,0,5,NA,NA,NA,10,https://www.class-central.com/mooc/1704/coursera-programming-cloud-services-for-android-handheld-systems,NA,NA,NA,NA,NA,NA,NA
classCentral-2866,Programming Cloud Services for Android Handheld Systems,Coursera,Computer Science,Software Development,Vanderbilt University,182,4.2,5,2,2,TRUE,2,3.5,0.0,0.5,0.0,4.2,0.5,0.0,5,NA,NA,NA,10,https://www.class-central.com/mooc/1704/coursera-programming-cloud-services-for-android-handheld-systems,0,0,0.00288184438040346,0,5.79919754464356e-18,0,0
classCentral-2866,Programming Cloud Services for Android Handheld Systems,Coursera,Computer Science,Software Development,Vanderbilt University,216,4.2,5,2,3,FALSE,3,4.666666666666667,0.0,0.0,0.0,4.2,1.0,0.0,5,NA,NA,NA,10,https://www.class-central.com/mooc/1704/coursera-programming-cloud-services-for-android-handheld-systems,0.00685602350636631,0.00685602350636631,0.00590470352142407,0,0.0199199916951879,0.230783145621669,0.188463487627822
classCentral-2866,Programming Cloud Services for Android Handheld Systems,Coursera,Computer Science,Software Development,Vanderbilt University,203,4.2,5,2,4,FALSE,0,0,0,0,0,4.2,0,0,5,NA,NA,NA,10,https://www.class-central.com/mooc/1704/coursera-programming-cloud-services-for-android-handheld-systems,NA,NA,NA,NA,NA,NA,NA
classCentral-2867,A Brief History of Humankind,Coursera,Arts and Humanities,History,Hebrew University of Jerusalem,141,4.916666667,36,1,1,TRUE,10,4.8,0.5,0.0,293.0,4.916666667,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind,NA,NA,NA,NA,NA,NA,NA
classCentral-2867,A Brief History of Humankind,Coursera,Arts and Humanities,History,Hebrew University of Jerusalem,138,4.916666667,36,1,2,TRUE,8,4.875,1.5,0.0,175.375,4.916666667,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind,0.00867052023121387,0.0549132947976879,0.00893272060721846,0.00181787718857334,0.000145505366223339,0.909194759338852,0.134063084455599
classCentral-2867,A Brief History of Humankind,Coursera,Arts and Humanities,History,Hebrew University of Jerusalem,148,4.916666667,36,1,3,FALSE,10,5.0,0.4,0.0,112.4,4.916666667,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind,0.00783545543584721,0.00685602350636631,0.00588686381798578,0,0.000177790773648779,0.266680581519105,0.305410859372228
classCentral-2867,A Brief History of Humankind,Coursera,Arts and Humanities,History,Hebrew University of Jerusalem,148,4.916666667,36,1,4,FALSE,4,5.0,0.0,0.0,0.0,4.916666667,1.0,0.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind,0.00273224043715847,0.000910746812386157,0.00368604807304955,0.000233640049664587,0.00242935402108129,0.166667803922144,0.287125479560505
classCentral-2868,Curanderismo: Traditional Medicine,Coursera,NA,NA,University of New Mexico,423,5,1,2,1,FALSE,0,0,0,0,0,5,0,0,11,NA,NA,NA,NA,https://www.class-central.com/mooc/2102/coursera-curanderismo-traditional-medicine,NA,NA,NA,NA,NA,NA,NA
classCentral-2868,Curanderismo: Traditional Medicine,Coursera,NA,NA,University of New Mexico,397,5,1,2,2,TRUE,1,5.0,3.0,0.0,363.0,5,1.0,0.0,11,NA,NA,NA,NA,https://www.class-central.com/mooc/2102/coursera-curanderismo-traditional-medicine,NA,NA,NA,NA,NA,NA,NA
classCentral-2868,Curanderismo: Traditional Medicine,Coursera,NA,NA,University of New Mexico,440,5,1,2,3,FALSE,0,0,0,0,0,5,0,0,11,NA,NA,NA,NA,https://www.class-central.com/mooc/2102/coursera-curanderismo-traditional-medicine,NA,NA,NA,NA,NA,NA,NA
classCentral-2868,Curanderismo: Traditional Medicine,Coursera,NA,NA,University of New Mexico,468,5,1,2,4,FALSE,0,0,0,0,0,5,0,0,11,NA,NA,NA,NA,https://www.class-central.com/mooc/2102/coursera-curanderismo-traditional-medicine,NA,NA,NA,NA,NA,NA,NA
classCentral-2869,Understanding Research: An Overview for Health Professionals,Coursera,NA,NA,"University of California, San Francisco",860,4,1,1,1,TRUE,0,0,0,0,0,4,0,0,3,NA,NA,NA,6,https://www.class-central.com/mooc/1568/coursera-understanding-research-an-overview-for-health-professionals,NA,NA,NA,NA,NA,NA,NA
classCentral-2869,Understanding Research: An Overview for Health Professionals,Coursera,NA,NA,"University of California, San Francisco",862,4,1,1,2,TRUE,0,0,0,0,0,4,0,0,3,NA,NA,NA,6,https://www.class-central.com/mooc/1568/coursera-understanding-research-an-overview-for-health-professionals,NA,NA,NA,NA,NA,NA,NA
classCentral-2869,Understanding Research: An Overview for Health Professionals,Coursera,NA,NA,"University of California, San Francisco",892,4,1,1,3,FALSE,0,0,0,0,0,4,0,0,3,NA,NA,NA,6,https://www.class-central.com/mooc/1568/coursera-understanding-research-an-overview-for-health-professionals,NA,NA,NA,NA,NA,NA,NA
classCentral-2869,Understanding Research: An Overview for Health Professionals,Coursera,NA,NA,"University of California, San Francisco",916,4,1,1,4,FALSE,1,4.0,0.0,0.0,0.0,4,1.0,0.0,3,NA,NA,NA,6,https://www.class-central.com/mooc/1568/coursera-understanding-research-an-overview-for-health-professionals,NA,NA,NA,NA,NA,NA,NA
classCentral-2870,Structure Standing Still: The Statics of Everyday Objects,Coursera,NA,NA,University of Florida,179,5,1,1,1,TRUE,0,0,0,0,0,5,0,0,5.5,NA,NA,NA,NA,https://www.class-central.com/mooc/969/coursera-structure-standing-still-the-statics-of-everyday-objects,NA,NA,NA,NA,NA,NA,NA
classCentral-2870,Structure Standing Still: The Statics of Everyday Objects,Coursera,NA,NA,University of Florida,192,5,1,1,2,TRUE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,5.5,NA,NA,NA,NA,https://www.class-central.com/mooc/969/coursera-structure-standing-still-the-statics-of-everyday-objects,NA,NA,NA,NA,NA,NA,NA
classCentral-2870,Structure Standing Still: The Statics of Everyday Objects,Coursera,NA,NA,University of Florida,180,5,1,1,3,FALSE,0,0,0,0,0,5,0,0,5.5,NA,NA,NA,NA,https://www.class-central.com/mooc/969/coursera-structure-standing-still-the-statics-of-everyday-objects,NA,NA,NA,NA,NA,NA,NA
classCentral-2870,Structure Standing Still: The Statics of Everyday Objects,Coursera,NA,NA,University of Florida,185,5,1,1,4,FALSE,0,0,0,0,0,5,0,0,5.5,NA,NA,NA,NA,https://www.class-central.com/mooc/969/coursera-structure-standing-still-the-statics-of-everyday-objects,NA,NA,NA,NA,NA,NA,NA
classCentral-2871,"Alcohol, Drugs, and Baby Boomers: Are you ready?",Coursera,NA,NA,Johns Hopkins University,16,0,0,2,1,FALSE,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,https://www.class-central.com/mooc/2194/coursera-alcohol-drugs-and-baby-boomers-are-you-ready,NA,NA,NA,NA,NA,NA,NA
classCentral-2871,"Alcohol, Drugs, and Baby Boomers: Are you ready?",Coursera,NA,NA,Johns Hopkins University,14,0,0,2,2,TRUE,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,https://www.class-central.com/mooc/2194/coursera-alcohol-drugs-and-baby-boomers-are-you-ready,NA,NA,NA,NA,NA,NA,NA
classCentral-2871,"Alcohol, Drugs, and Baby Boomers: Are you ready?",Coursera,NA,NA,Johns Hopkins University,16,0,0,2,3,FALSE,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,https://www.class-central.com/mooc/2194/coursera-alcohol-drugs-and-baby-boomers-are-you-ready,NA,NA,NA,NA,NA,NA,NA
classCentral-2871,"Alcohol, Drugs, and Baby Boomers: Are you ready?",Coursera,NA,NA,Johns Hopkins University,17,0,0,2,4,FALSE,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,https://www.class-central.com/mooc/2194/coursera-alcohol-drugs-and-baby-boomers-are-you-ready,NA,NA,NA,NA,NA,NA,NA
classCentral-2872,Human Trafficking,Coursera,NA,NA,Ohio State University,113,1,1,2,1,FALSE,0,0,0,0,0,1,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1369/coursera-human-trafficking,NA,NA,NA,NA,NA,NA,NA
classCentral-2872,Human Trafficking,Coursera,NA,NA,Ohio State University,109,1,1,2,2,TRUE,0,0,0,0,0,1,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1369/coursera-human-trafficking,NA,NA,NA,NA,NA,NA,NA
classCentral-2872,Human Trafficking,Coursera,NA,NA,Ohio State University,99,1,1,2,3,FALSE,0,0,0,0,0,1,0,0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1369/coursera-human-trafficking,NA,NA,NA,NA,NA,NA,NA
classCentral-2872,Human Trafficking,Coursera,NA,NA,Ohio State University,88,1,1,2,4,FALSE,1,1.0,0.0,0.0,116.0,1,0.0,1.0,3,NA,NA,NA,NA,https://www.class-central.com/mooc/1369/coursera-human-trafficking,NA,NA,NA,NA,NA,NA,NA
classCentral-2873,Preparation for Introductory Biology: DNA to Organisms,Coursera,NA,NA,"University of California, Irvine",149,4,2,1,1,TRUE,0,0,0,0,0,4,0,0,9,NA,NA,NA,NA,https://www.class-central.com/mooc/516/coursera-preparation-for-introductory-biology-dna-to-organisms,NA,NA,NA,NA,NA,NA,NA
