"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"612",21,5.77483902636214e-06,165.352578661262,0.000926969732418324,0.628571428571429,0.153711602597897,0,4,"https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution",3
"613",26,5.78201792425557e-06,268.795104909702,0.0233486237499422,0.633846153846154,0.0926099526165078,0,10,"https://www.class-central.com/mooc/2723/coursera-communication-in-the-21st-century-workplace",3
"614",32,5.77810905603032e-06,1762.75832526106,0.0162829984348572,0.435483870967742,0.0858697909316363,0,8,"https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects",3
"615",26,5.78445947118472e-06,986.872824876167,0.0114793422306449,0.636923076923077,0.111019882688667,0,7,"https://www.class-central.com/mooc/2730/coursera-managing-project-risks-and-changes",3
"616",8,5.7652172910397e-06,1055.26632257587,0.00147772185301031,0.392857142857143,0.368000304502465,0,1,"https://www.class-central.com/mooc/2754/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-practice",3
"617",44,5.78874552095815e-06,1687.42937236674,0.0236596799921283,0.632135306553911,0.063194921817218,0,6,"https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music",3
"618",12,5.77901063337957e-06,1.39414987073174,0.0161817436961688,1,0.197895898278184,0,4,"https://www.class-central.com/mooc/3194/coursera-deteccion-de-objetos",3
"619",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/3586/coursera-internet-giants-the-law-and-economics-of-media-platforms",3
"620",7,5.77407210661247e-06,0.712561338204245,0.0013152844063737,1,0.235074313063331,0,2,"https://www.class-central.com/mooc/3707/coursera-conversations-that-inspire-coaching-learning-leadership-and-change",3
"621",2,5.77780859275694e-06,0,0.00447901480081618,1,0.544425417347958,0,2,"https://www.class-central.com/mooc/3935/coursera-soul-beliefs-causes-and-consequences-unit-2-belief-systems",3
"622",13,5.78747243716252e-06,31.9224498104294,0.0210201480157045,1,0.146524034104055,0,5,"https://www.class-central.com/mooc/4178/coursera-business-of-games-and-entrepreneurship",3
"623",5,5.77523923928549e-06,98.3567735444777,0.00202212200635206,0.6,0.321592173969627,0,3,"https://www.class-central.com/mooc/4185/coursera-sharpened-visions-a-poetry-workshop",3
"624",22,5.78586513148379e-06,1661.35354724486,0.0129549153083666,0.316017316017316,0.104862273816083,0,6,"https://www.class-central.com/mooc/4212/coursera-object-oriented-programming-in-java",3
"625",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/4192/coursera-introduction-to-public-relations",3
"626",2,5.75069583419594e-06,0,0.00018147412736407,1,0.871149387496689,0,1,"https://www.class-central.com/mooc/4197/coursera-rails-with-active-record-and-action-pack",3
"627",6,5.76884248175604e-06,22.0450976091091,0.0121244371745721,0.733333333333333,0.295895318600769,0,4,"https://www.class-central.com/mooc/4205/coursera-what-is-social",3
"628",6,5.78014635330567e-06,169.490189385414,0.00764277116279088,0.733333333333333,0.295884098413254,0,4,"https://www.class-central.com/mooc/4279/coursera-strategic-management",3
"629",27,5.7869030809472e-06,246.411348944906,0.0532608654430819,0.675213675213675,0.0897118790417951,0,8,"https://www.class-central.com/mooc/4325/coursera-interfacing-with-the-arduino",3
"630",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/5037/coursera-understanding-clinical-research-behind-the-statistics",3
"631",5,5.76960801283161e-06,0.0135135135135135,0.00582973137141153,1,0.470545419340913,0,3,"https://www.class-central.com/mooc/5068/coursera-calculus-single-variable-part-2-differentiation",3
"632",5,5.76960801283161e-06,0.0135135135135135,0.00582973136935148,1,0.470545419340913,0,3,"https://www.class-central.com/mooc/5070/coursera-calculus-single-variable-part-4-applications",3
"633",4,5.75251528730938e-06,0,8.13787988507357e-05,1,0.6322241968611,0,1,"https://www.class-central.com/mooc/5621/coursera-creative-writing-the-craft-of-style",3
