course,date
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-26
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-08
https://www.class-central.com/mooc/648/coursera-new-models-of-business-in-society,2015-06-09
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2015-06-09
https://www.class-central.com/mooc/2452/coursera-introduction-to-sustainable-development,2015-06-09
https://www.class-central.com/mooc/2065/coursera-supply-chain-management-a-learning-perspective,2014-08-11
https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy,2014-08-11
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2014-08-13
https://www.class-central.com/mooc/824/coursera-computer-networks,2014-08-13
https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management,2014-11-28
https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting,2014-11-28
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,2015-06-19
https://www.class-central.com/mooc/2944/coursera-chemistry,2015-06-19
https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing,2015-06-19
https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects,2015-06-19
https://www.class-central.com/mooc/2782/coursera-project-management-the-basics-for-success,2015-06-19
https://www.class-central.com/mooc/2709/coursera-new-venture-finance-startup-funding-for-entrepreneurs,2015-06-19
https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management,2015-06-19
https://www.class-central.com/mooc/3159/coursera-emotions-a-philosophical-introduction,2015-05-29
https://www.class-central.com/mooc/452/coursera-programming-languages-part-a,2014-07-08
https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming,2014-07-08
https://www.class-central.com/mooc/1713/coursera-r-programming,2014-08-01
https://www.class-central.com/mooc/1457/coursera-sistemas-digitales-de-las-puertas-logicas-al-procesador,2015-06-01
https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management,2014-12-24
https://www.class-central.com/mooc/1403/coursera-the-addicted-brain,2015-03-18
https://www.class-central.com/mooc/2487/coursera-advertising-and-society,2015-03-18
https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox,2015-03-18
https://www.class-central.com/mooc/1713/coursera-r-programming,2015-03-18
https://www.class-central.com/mooc/1051/coursera-economics-of-money-and-banking-part-one,2015-03-18
https://www.class-central.com/mooc/443/edx-agile-development-using-ruby-on-rails-basics,2014-07-08
https://www.class-central.com/mooc/1857/edx-introduction-to-linux,2014-07-08
https://www.class-central.com/mooc/1057/coursera-dino-101-dinosaur-paleobiology,2014-11-18
https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics,2014-11-18
https://www.class-central.com/mooc/837/coursera-health-for-all-through-primary-health-care,2015-05-25
https://www.class-central.com/mooc/2529/edx-engr1-0x-introduction-to-engineering-and-engineering-mathematics,2015-05-25
https://www.class-central.com/mooc/556/coursera-surviving-disruptive-technologies-on-demand,2014-07-08
https://www.class-central.com/mooc/706/coursera-competitive-strategy,2014-12-06
https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy,2014-12-06
https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management,2014-12-06
https://www.class-central.com/mooc/563/coursera-calculus-one,2014-12-06
https://www.class-central.com/mooc/2011/coursera-managing-your-money-mba-insights-for-undergraduates,2014-12-06
https://www.class-central.com/mooc/433/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-i,2014-12-06
https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy,2014-12-06
https://www.class-central.com/mooc/706/coursera-competitive-strategy,2015-05-19
https://www.class-central.com/mooc/706/coursera-competitive-strategy,2015-06-23
https://www.class-central.com/mooc/1522/coursera-marine-megafauna-an-introduction-to-marine-science-and-conservation,2014-12-29
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2015-04-19
https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i,2015-06-13
https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics,2015-06-13
https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects,2015-06-15
https://www.class-central.com/mooc/883/coursera-foundations-of-teaching-for-learning-6-introduction-to-student-assessment,2015-06-26
https://www.class-central.com/mooc/1015/coursera-financial-engineering-and-risk-management-part-ii,2015-02-20
https://www.class-central.com/mooc/1014/coursera-financial-engineering-and-risk-management-part-i,2015-02-20
https://www.class-central.com/mooc/1361/coursera-paradoxes-of-war,2015-01-30
https://www.class-central.com/mooc/1355/coursera-buddhism-and-modern-psychology,2015-01-30
https://www.class-central.com/mooc/382/coursera-introduction-to-astronomy,2015-01-30
