id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
/u/38949,['Data Analysis & Statistics'],,,,,,,,,,,,,,,
/u/46807,['Communication'],,,,,,,,,,,,,,,
/u/42884,['Engineering'],['Environmental Science and Sustainability'],,,,,,,,,,,,,,
/u/49048,['Biology'],,,,,,,,,,,,,,,
/u/72469,['History'],,,,,,,,,,,,,,,
/u/72106,"['History', 'Learning English']",,,,,,,,,,,,,,,
/u/64265,['Nutrition'],,,,,,,,,,,,,,,
/u/48120,['Music and Art'],,,,,,,,,,,,,,,
/u/71063,['Other Languages'],,,,,,,,,,,,,,,
/u/39865,['Data Analysis & Statistics'],,,,,,,,,,,,,,,
/u/31113,['Engineering'],,,,,,,,,,,,,,,
/u/36111,['Physics and Astronomy'],,,,,,,,,,,,,,,
/u/65254,['Physics and Astronomy'],,,,,,,,,,,,,,,
