"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"592",1,4.93822283236709e-06,0,1.39857139914405e-08,0,1.00000487305174,0,0,"46996",3
"593",51,1.57547303577899e-05,0.115666174517218,0.520791317127354,1,0.0729556524521664,0,3,"34639",3
"594",89,1.578731331502e-05,1552.37385879353,0.446804874787648,0.521961184882533,0.0418015084623254,0,4,"48089",3
"595",3,1.55342218908255e-05,0,9.04637524492888e-06,1,0.831115984162849,0,1,"36407",3
"596",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"78606",3
"597",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"82175",3
"598",47,1.57631740727313e-05,0.878919072699857,0.23531365078665,1,0.0760145300367485,0,4,"36320",3
"599",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"51366",3
"600",51,1.57547303577899e-05,0.115666174517218,0.520791317128733,1,0.0729556524521664,0,3,"92727",3
"601",47,1.57631740727313e-05,0.878919072699857,0.235313650786352,1,0.0760145300367485,0,4,"45191",3
"602",38,1.57659078009712e-05,3874.41790578787,0.0481090390343025,0.327169274537696,0.0786868305677542,0,3,"70219",3
"603",49,1.57671507181937e-05,308.45356667638,0.244674315037948,0.922619047619048,0.0712740847664831,0,4,"69985",3
"604",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"34453",3
"605",51,1.57547303577899e-05,0.115666174517218,0.520791317127343,1,0.0729556524521664,0,3,"46931",3
"606",51,1.57547303577899e-05,0.115666174517218,0.52079131712736,1,0.0729556524521664,0,3,"69877",3
"607",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"16429",3
"608",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69195",3
"609",2,1.56993264988932e-05,0,0.0010094547995066,1,0.589866510227384,0,2,"83108",3
"610",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"81719",3
"611",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47006",3
"612",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45321",3
"613",47,1.57631740727313e-05,0.878919072699857,0.235313650786386,1,0.0760145300367485,0,4,"36395",3
"614",3,1.57124002262586e-05,0,0.00815268854130239,1,0.710037902912745,0,1,"45337",3
"615",7,1.56980942513579e-05,0.413839783405001,0.00111216476113207,1,0.338328880683786,0,1,"69226",3
"616",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45479",3
"617",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"80961",3
"618",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45470",3
"619",47,1.57631740727313e-05,0.878919072699857,0.235313650787006,1,0.0760145300367485,0,4,"48093",3
"620",4,4.97141436738752e-06,0,5.06733293465434e-08,1,0.765629873051738,0,1,"49419",3
"621",47,1.57631740727313e-05,0.878919072699857,0.235313650786611,1,0.0760145300367485,0,4,"36477",3
"622",51,1.57547303577899e-05,0.115666174517218,0.520791317128013,1,0.0729556524521664,0,3,"66273",3
"623",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"83014",3
"624",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"29193",3
"625",92,1.57935467567952e-05,1951.52711023734,0.727432083381672,0.532011466794076,0.0419177656313182,0,6,"51560",3
"626",60,1.57681451930809e-05,647.192489709018,0.252764432939012,0.671751412429379,0.0615201795067327,0,5,"83107",3
"627",1,4.93822283236709e-06,0,1.39861615655643e-08,0,1.00000487305174,0,0,"51488",3
"628",1,1.54397233201581e-05,0,1.73349724712697e-08,0,1.00000487305174,0,1,"45173",3
"629",5,1.57079576513462e-05,0,0.00415887584510482,1,0.481752853060068,0,1,"82101",3
"630",13,1.5659990290806e-05,0,0.000193628434682381,1,0.273787333808645,0,1,"89756",3
"631",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69550",3
"632",51,1.57547303577899e-05,0.115666174517218,0.520791317128147,1,0.0729556524521664,0,3,"46961",3
"633",51,1.57547303577899e-05,0.115666174517218,0.52079131712847,1,0.0729556524521664,0,3,"28809",3
"634",51,1.57547303577899e-05,0.115666174517218,0.520791317128647,1,0.0729556524521664,0,3,"35927",3
"635",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69240",3
"636",1,1.56867666436594e-05,0,0.00414005231625352,0,1.00000487305174,0,0,"78569",3
"637",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69212",3
"638",44,1.57738658590447e-05,1.03218117081147,0.219213964500696,1,0.0784909107308521,0,4,"78860",3
"639",47,1.57631740727313e-05,0.878919072699857,0.235313650787228,1,0.0760145300367485,0,4,"24089",3
"640",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"49420",3
"641",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"82886",3
"642",47,1.57631740727313e-05,0.878919072699857,0.235313650787545,1,0.0760145300367485,0,4,"47048",3
"643",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"46924",3
"644",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"46995",3
"645",1,1.56892277762089e-05,0,0.000846223869713125,0,1.00000487305174,0,1,"34835",3
"646",47,1.57631740727313e-05,0.878919072699857,0.235313650787329,1,0.0760145300367485,0,4,"3133",3
"647",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"34830",3
"648",3,1.56902124454765e-05,619,0.000846776154312033,0,0.333338206385072,0,1,"83015",3
"649",2,4.94926998267756e-06,0,2.92519066943683e-08,1,1.12500487305174,0,1,"45512",3
"650",47,1.57631740727313e-05,0.878919072699857,0.235313650787541,1,0.0760145300367485,0,4,"81151",3
"651",8,1.57200572210083e-05,310.171984010486,0.00439711118467,0.464285714285714,0.272041101053385,0,2,"68081",3
"652",17,1.57331655129012e-05,0.0325396825396825,0.037197260695905,1,0.187199973407088,0,1,"75654",3
"653",51,1.57547303577899e-05,0.115666174517218,0.520791317128145,1,0.0729556524521664,0,3,"68078",3
"654",51,1.57547303577899e-05,0.115666174517218,0.520791317128249,1,0.0729556524521664,0,3,"50071",3
"655",51,1.57547303577899e-05,0.115666174517218,0.520791317127483,1,0.0729556524521664,0,3,"45447",3
"656",47,1.57631740727313e-05,0.878919072699857,0.235313650786569,1,0.0760145300367485,0,4,"34633",3
"657",51,1.57547303577899e-05,0.115666174517218,0.520791317127452,1,0.0729556524521664,0,3,"68077",3
"658",51,1.57547303577899e-05,0.115666174517218,0.520791317127729,1,0.0729556524521664,0,3,"68079",3
"659",47,1.57631740727313e-05,0.878919072699857,0.235313650786557,1,0.0760145300367485,0,4,"14146",3
"660",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"48092",3
"661",51,1.57547303577899e-05,0.115666174517218,0.520791317128703,1,0.0729556524521664,0,3,"48821",3
"662",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47062",3
"663",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45189",3
"664",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"90813",3
"665",17,1.57331655129012e-05,0.0325396825396825,0.0371972606951139,1,0.187199973407088,0,1,"47052",3
"666",44,1.57738658590447e-05,1.03218117081147,0.219213964500594,1,0.0784909107308521,0,4,"51181",3
"667",1,4.93827160493827e-06,0,1.42482373328977e-08,0,1.00000487305174,0,0,"45473",3
"668",1,4.93827160493827e-06,0,1.42472212692068e-08,0,1.00000487305174,0,0,"47119",3
"669",51,1.57547303577899e-05,0.115666174517218,0.52079131712824,1,0.0729556524521664,0,3,"45326",3
"670",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69531",3
"671",5,1.57079576513462e-05,0,0.00415887584602651,1,0.481752853060068,0,1,"47061",3
"672",47,1.57631740727313e-05,0.878919072699857,0.23531365078803,1,0.0760145300367485,0,4,"19239",3
"673",51,1.57547303577899e-05,0.115666174517218,0.52079131712835,1,0.0729556524521664,0,3,"45499",3
"674",51,1.57547303577899e-05,0.115666174517218,0.52079131712848,1,0.0729556524521664,0,3,"45489",3
"675",51,1.57547303577899e-05,0.115666174517218,0.520791317127741,1,0.0729556524521664,0,3,"46930",3
"676",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69545",3
"677",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69937",3
"678",17,1.57331655129012e-05,0.0325396825396825,0.0371972606956808,1,0.187199973407088,0,1,"45464",3
"679",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"81720",3
"680",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"132",3
"681",47,1.57631740727313e-05,0.878919072699857,0.235313650786341,1,0.0760145300367485,0,4,"69968",3
"682",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"27202",3
"683",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"70232",3
"684",17,1.57331655129012e-05,0.0325396825396825,0.0371972606963286,1,0.187199973407088,0,1,"45476",3
"685",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"83120",3
"686",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45492",3
"687",51,1.57547303577899e-05,0.115666174517218,0.520791317128132,1,0.0729556524521664,0,3,"48812",3
"688",15,1.57306905773163e-05,0.0508474576271186,0.0218196715773328,1,0.196647297962282,0,1,"14103",3
"689",44,1.57738658590447e-05,1.03218117081147,0.219213964500385,1,0.0784909107308521,0,4,"49998",3
"690",3,1.57124002262586e-05,0,0.00815268854134758,1,0.710037902912745,0,1,"51482",3
"691",13,1.5659990290806e-05,0,0.000193628434983156,1,0.273787333808645,0,1,"45502",3
"692",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"83116",3
"693",17,1.57331655129012e-05,0.0325396825396825,0.0371972606953681,1,0.187199973407088,0,1,"80163",3
"694",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69878",3
"695",15,1.57306905773163e-05,0.0508474576271186,0.0218196715774081,1,0.196647297962282,0,1,"27409",3
"696",15,1.57353936208714e-05,85.2074626701848,0.0116522364001234,0.876190476190476,0.202493883871758,0,2,"69882",3
"697",1,4.93827160493827e-06,0,1.42489669824449e-08,0,1.00000487305174,0,0,"80611",3
"698",60,1.57681451930809e-05,647.192489709018,0.252764432938714,0.671751412429379,0.0615201795067326,0,5,"34841",3
"699",7,1.56980942513579e-05,0.413839783405001,0.00111216475983366,1,0.338328880683786,0,1,"80895",3
"700",49,1.57669021190716e-05,1942.83071406134,0.235461524491012,0.920068027210884,0.0714101896523915,0,5,"36403",3
"701",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69896",3
"702",5,1.57079576513462e-05,0,0.00415887584451033,1,0.481752853060068,0,1,"84021",3
"703",17,1.57331655129012e-05,0.0325396825396825,0.0371972606949665,1,0.187199973407088,0,1,"81430",3
"704",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69519",3
"705",47,1.57631740727313e-05,0.878919072699857,0.235313650787571,1,0.0760145300367485,0,4,"34596",3
"706",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47050",3
"707",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"81721",3
"708",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"20043",3
"709",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47680",3
"710",1,1.56636696845337e-05,0,0.000396623970479143,0,1.00000487305174,0,1,"14128",3
"711",51,1.57547303577899e-05,0.115666174517218,0.520791317127496,1,0.0729556524521664,0,3,"51188",3
"712",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"48069",3
"713",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"46994",3
"714",47,1.57631740727313e-05,0.878919072699857,0.235313650787895,1,0.0760145300367485,0,4,"45227",3
"715",51,1.57547303577899e-05,0.115666174517218,0.520791317128226,1,0.0729556524521664,0,3,"69983",3
"716",17,1.57331655129012e-05,0.0325396825396825,0.0371972606947727,1,0.187199973407088,0,1,"45182",3
"717",51,1.57547303577899e-05,0.115666174517218,0.520791317128413,1,0.0729556524521664,0,3,"69868",3
"718",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69201",3
"719",67,1.57659078009712e-05,1098.04344162479,0.548507957253713,0.639077340569878,0.0555739040529523,0,3,"65185",3
"720",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69549",3
"721",47,1.57631740727313e-05,0.878919072699857,0.235313650786837,1,0.0760145300367485,0,4,"28052",3
"722",51,1.57547303577899e-05,0.115666174517218,0.520791317127676,1,0.0729556524521664,0,3,"36405",3
"723",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"26688",3
"724",51,1.57547303577899e-05,0.115666174517218,0.520791317128515,1,0.0729556524521664,0,3,"69964",3
"725",47,1.57631740727313e-05,0.878919072699857,0.235313650786866,1,0.0760145300367485,0,4,"32030",3
"726",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"25641",3
"727",47,1.57631740727313e-05,0.878919072699857,0.235313650787055,1,0.0760145300367485,0,4,"28970",3
"728",51,1.57547303577899e-05,0.115666174517218,0.5207913171272,1,0.0729556524521664,0,3,"46963",3
"729",2,4.94926998267756e-06,0,2.92515424984314e-08,1,1.12500487305174,0,1,"45519",3
