course_id,title,provider,subject,school,time_school_ranking,total_review_rating,total_review_count,time,time_review_count,time_review_rating,time_avg_low_review,time_avg_moderate_review,time_avg_high_review,time_avg_helpful_review_score,time_avg_review_length,effort_hours (per_week),level,price,enrollment_type,course_length,url
CourseTalk-1626,Introduction to Key Constitutional Concepts and Supreme Court Cases,Coursera,Governance and Society,University of Pennsylvania,13,0,0,2,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,68097
CourseTalk-1626,Introduction to Key Constitutional Concepts and Supreme Court Cases,Coursera,Governance and Society,University of Pennsylvania,18,0,0,3,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,68097
CourseTalk-1626,Introduction to Key Constitutional Concepts and Supreme Court Cases,Coursera,Governance and Society,University of Pennsylvania,18,0,0,4,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,68097
CourseTalk-1627,(Re)-invent your business model with the Odyssey 3.14 approach,Coursera,Business Strategy,HEC Paris,845,0,0,1,0,0,0,0,0,0,0,NA,NA,79,FREE audit/Pay for certificate,5,67493
CourseTalk-1627,(Re)-invent your business model with the Odyssey 3.14 approach,Coursera,Business Strategy,HEC Paris,881,0,0,2,0,0,0,0,0,0,0,NA,NA,79,FREE audit/Pay for certificate,5,67493
CourseTalk-1627,(Re)-invent your business model with the Odyssey 3.14 approach,Coursera,Business Strategy,HEC Paris,899,0,0,3,0,0,0,0,0,0,0,NA,NA,79,FREE audit/Pay for certificate,5,67493
CourseTalk-1627,(Re)-invent your business model with the Odyssey 3.14 approach,Coursera,Business Strategy,HEC Paris,929,0,0,4,0,0,0,0,0,0,0,NA,NA,79,FREE audit/Pay for certificate,5,67493
CourseTalk-1628,Getting started with Augmented Reality,Coursera,Mobile and Web Development,Institut Mines-T?l?com,NA,0,0,1,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,71449
CourseTalk-1628,Getting started with Augmented Reality,Coursera,Mobile and Web Development,Institut Mines-T?l?com,NA,0,0,2,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,71449
CourseTalk-1628,Getting started with Augmented Reality,Coursera,Mobile and Web Development,Institut Mines-T?l?com,NA,0,0,3,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,71449
CourseTalk-1628,Getting started with Augmented Reality,Coursera,Mobile and Web Development,Institut Mines-T?l?com,NA,0,0,4,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,71449
CourseTalk-1629,Understanding Financial Statements: Company Performance,Coursera,Business Essentials,University of Illinois at Urbana-Champaign,56,0,0,1,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,4,68114
CourseTalk-1629,Understanding Financial Statements: Company Performance,Coursera,Business Essentials,University of Illinois at Urbana-Champaign,63,0,0,2,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,4,68114
CourseTalk-1629,Understanding Financial Statements: Company Performance,Coursera,Business Essentials,University of Illinois at Urbana-Champaign,59,0,0,3,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,4,68114
CourseTalk-1629,Understanding Financial Statements: Company Performance,Coursera,Business Essentials,University of Illinois at Urbana-Champaign,66,0,0,4,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,4,68114
CourseTalk-1630,??????£¨ñéÙþ÷ú£©,Coursera,Business Strategy,University of Pennsylvania,13,0,0,1,0,0,0,0,0,0,0,5.5,NA,49,FREE audit/Pay for certificate,4,68126
CourseTalk-1630,??????£¨ñéÙþ÷ú£©,Coursera,Business Strategy,University of Pennsylvania,13,0,0,2,0,0,0,0,0,0,0,5.5,NA,49,FREE audit/Pay for certificate,4,68126
CourseTalk-1630,??????£¨ñéÙþ÷ú£©,Coursera,Business Strategy,University of Pennsylvania,18,0,0,3,0,0,0,0,0,0,0,5.5,NA,49,FREE audit/Pay for certificate,4,68126
CourseTalk-1630,??????£¨ñéÙþ÷ú£©,Coursera,Business Strategy,University of Pennsylvania,18,0,0,4,0,0,0,0,0,0,0,5.5,NA,49,FREE audit/Pay for certificate,4,68126
CourseTalk-1631,Data Visualization,Coursera,Data Analysis,University of Illinois at Urbana-Champaign,56,0,0,1,0,0,0,0,0,0,0,5,NA,79,FREE audit/Pay for certificate,4,68120
CourseTalk-1631,Data Visualization,Coursera,Data Analysis,University of Illinois at Urbana-Champaign,63,0,0,2,0,0,0,0,0,0,0,5,NA,79,FREE audit/Pay for certificate,4,68120
CourseTalk-1631,Data Visualization,Coursera,Data Analysis,University of Illinois at Urbana-Champaign,59,0,0,3,0,0,0,0,0,0,0,5,NA,79,FREE audit/Pay for certificate,4,68120
CourseTalk-1631,Data Visualization,Coursera,Data Analysis,University of Illinois at Urbana-Champaign,66,0,0,4,0,0,0,0,0,0,0,5,NA,79,FREE audit/Pay for certificate,4,68120
CourseTalk-1632,Computational Neuroscience,Coursera,Algorithms,University of Washington,59,0,0,1,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70301
CourseTalk-1632,Computational Neuroscience,Coursera,Algorithms,University of Washington,65,0,0,2,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70301
CourseTalk-1632,Computational Neuroscience,Coursera,Algorithms,University of Washington,65,0,0,3,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70301
CourseTalk-1632,Computational Neuroscience,Coursera,Algorithms,University of Washington,59,0,0,4,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70301
CourseTalk-1633,Think Again II: How to Reason Deductively,Coursera,Personal Development,Duke University,23,0,0,1,0,0,0,0,0,0,0,NA,Introductory,30,FREE audit/Pay for certificate,4,70304
CourseTalk-1633,Think Again II: How to Reason Deductively,Coursera,Personal Development,Duke University,25,0,0,2,0,0,0,0,0,0,0,NA,Introductory,30,FREE audit/Pay for certificate,4,70304
CourseTalk-1633,Think Again II: How to Reason Deductively,Coursera,Personal Development,Duke University,29,0,0,3,0,0,0,0,0,0,0,NA,Introductory,30,FREE audit/Pay for certificate,4,70304
CourseTalk-1633,Think Again II: How to Reason Deductively,Coursera,Personal Development,Duke University,24,0,0,4,0,0,0,0,0,0,0,NA,Introductory,30,FREE audit/Pay for certificate,4,70304
CourseTalk-1634,Inferential Statistics,Coursera,Probability and Statistics,University of Amsterdam,58,0,0,1,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,5,68139
CourseTalk-1634,Inferential Statistics,Coursera,Probability and Statistics,University of Amsterdam,50,0,0,2,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,5,68139
CourseTalk-1634,Inferential Statistics,Coursera,Probability and Statistics,University of Amsterdam,55,0,0,3,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,5,68139
CourseTalk-1634,Inferential Statistics,Coursera,Probability and Statistics,University of Amsterdam,57,0,0,4,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,5,68139
CourseTalk-1635,Introduction to Mathematical Thinking,Coursera,Math and Logic,Stanford University,7,0,0,1,0,0,0,0,0,0,0,9,Intermediate,49,FREE audit/Pay for certificate,9,70308
CourseTalk-1635,Introduction to Mathematical Thinking,Coursera,Math and Logic,Stanford University,7,0,0,2,0,0,0,0,0,0,0,9,Intermediate,49,FREE audit/Pay for certificate,9,70308
CourseTalk-1635,Introduction to Mathematical Thinking,Coursera,Math and Logic,Stanford University,3,0,0,3,0,0,0,0,0,0,0,9,Intermediate,49,FREE audit/Pay for certificate,9,70308
CourseTalk-1635,Introduction to Mathematical Thinking,Coursera,Math and Logic,Stanford University,2,0,0,4,0,0,0,0,0,0,0,9,Intermediate,49,FREE audit/Pay for certificate,9,70308
CourseTalk-1636,Cloud Networking,Coursera,Computer Security and Networks,University of Illinois at Urbana-Champaign,56,0,0,1,0,0,0,0,0,0,0,7,NA,79,FREE audit/Pay for certificate,5,69368
CourseTalk-1636,Cloud Networking,Coursera,Computer Security and Networks,University of Illinois at Urbana-Champaign,63,0,0,2,0,0,0,0,0,0,0,7,NA,79,FREE audit/Pay for certificate,5,69368
CourseTalk-1636,Cloud Networking,Coursera,Computer Security and Networks,University of Illinois at Urbana-Champaign,59,0,0,3,0,0,0,0,0,0,0,7,NA,79,FREE audit/Pay for certificate,5,69368
CourseTalk-1636,Cloud Networking,Coursera,Computer Security and Networks,University of Illinois at Urbana-Champaign,66,0,0,4,0,0,0,0,0,0,0,7,NA,79,FREE audit/Pay for certificate,5,69368
CourseTalk-1637,Introduction to Electronics,Coursera,Electrical Engineering,Georgia Institute of Technology,99,0,0,1,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,7,69735
CourseTalk-1637,Introduction to Electronics,Coursera,Electrical Engineering,Georgia Institute of Technology,107,0,0,2,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,7,69735
CourseTalk-1637,Introduction to Electronics,Coursera,Electrical Engineering,Georgia Institute of Technology,84,0,0,3,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,7,69735
CourseTalk-1637,Introduction to Electronics,Coursera,Electrical Engineering,Georgia Institute of Technology,71,0,0,4,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,7,69735
CourseTalk-1638,Materials Data Sciences and Informatics,Coursera,Chemistry,Georgia Institute of Technology,99,0,0,1,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,70012
CourseTalk-1638,Materials Data Sciences and Informatics,Coursera,Chemistry,Georgia Institute of Technology,107,0,0,2,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,70012
CourseTalk-1638,Materials Data Sciences and Informatics,Coursera,Chemistry,Georgia Institute of Technology,84,0,0,3,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,70012
CourseTalk-1638,Materials Data Sciences and Informatics,Coursera,Chemistry,Georgia Institute of Technology,71,0,0,4,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,5,70012
CourseTalk-1639,Genome Sequencing (Bioinformatics II),Coursera,Bioinformatics,"University of California, San Diego",63,0,0,1,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,5,69309
CourseTalk-1639,Genome Sequencing (Bioinformatics II),Coursera,Bioinformatics,"University of California, San Diego",59,0,0,2,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,5,69309
CourseTalk-1639,Genome Sequencing (Bioinformatics II),Coursera,Bioinformatics,"University of California, San Diego",44,0,0,3,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,5,69309
CourseTalk-1639,Genome Sequencing (Bioinformatics II),Coursera,Bioinformatics,"University of California, San Diego",40,0,0,4,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,5,69309
CourseTalk-1640,Software Architecture for the Internet of Things,Coursera,Software Development,EIT Digital,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,70021
CourseTalk-1640,Software Architecture for the Internet of Things,Coursera,Software Development,EIT Digital,NA,0,0,2,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,70021
CourseTalk-1640,Software Architecture for the Internet of Things,Coursera,Software Development,EIT Digital,NA,0,0,3,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,70021
CourseTalk-1640,Software Architecture for the Internet of Things,Coursera,Software Development,EIT Digital,NA,0,0,4,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,70021
CourseTalk-1641,Functional Programming in Scala Capstone,Coursera,Data Analysis,?cole polytechnique f?d?rale de Lausanne,NA,0,0,1,0,0,0,0,0,0,0,4.5,NA,0,FREE audit,6,69313
CourseTalk-1641,Functional Programming in Scala Capstone,Coursera,Data Analysis,?cole polytechnique f?d?rale de Lausanne,NA,0,0,2,0,0,0,0,0,0,0,4.5,NA,0,FREE audit,6,69313
CourseTalk-1641,Functional Programming in Scala Capstone,Coursera,Data Analysis,?cole polytechnique f?d?rale de Lausanne,NA,0,0,3,0,0,0,0,0,0,0,4.5,NA,0,FREE audit,6,69313
CourseTalk-1641,Functional Programming in Scala Capstone,Coursera,Data Analysis,?cole polytechnique f?d?rale de Lausanne,NA,0,0,4,0,0,0,0,0,0,0,4.5,NA,0,FREE audit,6,69313
CourseTalk-1642,Emergence of Life,Coursera,Biology,University of Illinois at Urbana-Champaign,56,0,0,1,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70326
CourseTalk-1642,Emergence of Life,Coursera,Biology,University of Illinois at Urbana-Champaign,63,0,0,2,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70326
CourseTalk-1642,Emergence of Life,Coursera,Biology,University of Illinois at Urbana-Champaign,59,0,0,3,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70326
CourseTalk-1642,Emergence of Life,Coursera,Biology,University of Illinois at Urbana-Champaign,66,0,0,4,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,8,70326
CourseTalk-1643,The Manager's Toolkit: A Practical Guide to Managing People at Work,Coursera,Leadership and Management,University of London,NA,0,0,1,0,0,0,0,0,0,0,2,NA,49,FREE audit/Pay for certificate,6,69499
CourseTalk-1643,The Manager's Toolkit: A Practical Guide to Managing People at Work,Coursera,Leadership and Management,University of London,NA,0,0,2,0,0,0,0,0,0,0,2,NA,49,FREE audit/Pay for certificate,6,69499
CourseTalk-1643,The Manager's Toolkit: A Practical Guide to Managing People at Work,Coursera,Leadership and Management,University of London,NA,0,0,3,0,0,0,0,0,0,0,2,NA,49,FREE audit/Pay for certificate,6,69499
CourseTalk-1643,The Manager's Toolkit: A Practical Guide to Managing People at Work,Coursera,Leadership and Management,University of London,NA,0,0,4,0,0,0,0,0,0,0,2,NA,49,FREE audit/Pay for certificate,6,69499
CourseTalk-1644,Math behind Moneyball,Coursera,Data Analysis,University of Houston System,593,0,0,1,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,11,70356
CourseTalk-1644,Math behind Moneyball,Coursera,Data Analysis,University of Houston System,588,0,0,2,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,11,70356
CourseTalk-1644,Math behind Moneyball,Coursera,Data Analysis,University of Houston System,542,0,0,3,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,11,70356
CourseTalk-1644,Math behind Moneyball,Coursera,Data Analysis,University of Houston System,639,0,0,4,0,0,0,0,0,0,0,7,Introductory,49,FREE audit/Pay for certificate,11,70356
CourseTalk-1645,Statistical Mechanics: Algorithms and Computations,Coursera,Physics and Astronomy,?cole normale sup?rieure,NA,0,0,1,0,0,0,0,0,0,0,5,NA,NA,NA,10,66130
CourseTalk-1645,Statistical Mechanics: Algorithms and Computations,Coursera,Physics and Astronomy,?cole normale sup?rieure,NA,0,0,2,0,0,0,0,0,0,0,5,NA,NA,NA,10,66130
CourseTalk-1645,Statistical Mechanics: Algorithms and Computations,Coursera,Physics and Astronomy,?cole normale sup?rieure,NA,0,0,3,0,0,0,0,0,0,0,5,NA,NA,NA,10,66130
CourseTalk-1645,Statistical Mechanics: Algorithms and Computations,Coursera,Physics and Astronomy,?cole normale sup?rieure,NA,0,0,4,0,0,0,0,0,0,0,5,NA,NA,NA,10,66130
CourseTalk-1646,Research Data Management and Sharing,Coursera,Data Analysis,The University of North Carolina at Chapel Hill,54,0,0,1,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66131
CourseTalk-1646,Research Data Management and Sharing,Coursera,Data Analysis,The University of North Carolina at Chapel Hill,62,0,0,2,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66131
CourseTalk-1646,Research Data Management and Sharing,Coursera,Data Analysis,The University of North Carolina at Chapel Hill,79,0,0,3,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66131
CourseTalk-1646,Research Data Management and Sharing,Coursera,Data Analysis,The University of North Carolina at Chapel Hill,78,0,0,4,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66131
CourseTalk-1647,Big Data Modeling and Management Systems,Coursera,Data Analysis,"University of California, San Diego",63,0,0,1,0,0,0,0,0,0,0,2.5,NA,49,FREE audit/Pay for certificate,6,70049
CourseTalk-1647,Big Data Modeling and Management Systems,Coursera,Data Analysis,"University of California, San Diego",59,0,0,2,0,0,0,0,0,0,0,2.5,NA,49,FREE audit/Pay for certificate,6,70049
CourseTalk-1647,Big Data Modeling and Management Systems,Coursera,Data Analysis,"University of California, San Diego",44,0,0,3,0,0,0,0,0,0,0,2.5,NA,49,FREE audit/Pay for certificate,6,70049
CourseTalk-1647,Big Data Modeling and Management Systems,Coursera,Data Analysis,"University of California, San Diego",40,0,0,4,0,0,0,0,0,0,0,2.5,NA,49,FREE audit/Pay for certificate,6,70049
CourseTalk-1648,Personal & Family Financial Planning,Coursera,Finance,University of Florida,179,0,0,1,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,9,70330
CourseTalk-1648,Personal & Family Financial Planning,Coursera,Finance,University of Florida,192,0,0,2,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,9,70330
CourseTalk-1648,Personal & Family Financial Planning,Coursera,Finance,University of Florida,180,0,0,3,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,9,70330
CourseTalk-1648,Personal & Family Financial Planning,Coursera,Finance,University of Florida,185,0,0,4,0,0,0,0,0,0,0,6,NA,49,FREE audit/Pay for certificate,9,70330
CourseTalk-1649,Advanced Instructional Strategies in the Virtual Classroom,Coursera,Education,"University of California, Irvine",149,0,0,1,0,0,0,0,0,0,0,3,NA,39,FREE audit/Pay for certificate,5,67351
CourseTalk-1649,Advanced Instructional Strategies in the Virtual Classroom,Coursera,Education,"University of California, Irvine",153,0,0,2,0,0,0,0,0,0,0,3,NA,39,FREE audit/Pay for certificate,5,67351
CourseTalk-1649,Advanced Instructional Strategies in the Virtual Classroom,Coursera,Education,"University of California, Irvine",163,0,0,3,0,0,0,0,0,0,0,3,NA,39,FREE audit/Pay for certificate,5,67351
CourseTalk-1649,Advanced Instructional Strategies in the Virtual Classroom,Coursera,Education,"University of California, Irvine",156,0,0,4,0,0,0,0,0,0,0,3,NA,39,FREE audit/Pay for certificate,5,67351
CourseTalk-1650,Global Warming II: Create Your Own Models in Python,Coursera,Environmental Science and Sustainability,The University of Chicago,9,0,0,1,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66134
CourseTalk-1650,Global Warming II: Create Your Own Models in Python,Coursera,Environmental Science and Sustainability,The University of Chicago,11,0,0,2,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66134
CourseTalk-1650,Global Warming II: Create Your Own Models in Python,Coursera,Environmental Science and Sustainability,The University of Chicago,10,0,0,3,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66134
CourseTalk-1650,Global Warming II: Create Your Own Models in Python,Coursera,Environmental Science and Sustainability,The University of Chicago,10,0,0,4,0,0,0,0,0,0,0,NA,NA,49,FREE audit/Pay for certificate,5,66134
CourseTalk-1651,Game Theory,Coursera,Economics,Stanford University,7,0,0,1,0,0,0,0,0,0,0,6,Introductory,79,FREE audit/Pay for certificate,8,70357
CourseTalk-1651,Game Theory,Coursera,Economics,Stanford University,7,0,0,2,0,0,0,0,0,0,0,6,Introductory,79,FREE audit/Pay for certificate,8,70357
CourseTalk-1651,Game Theory,Coursera,Economics,Stanford University,3,0,0,3,0,0,0,0,0,0,0,6,Introductory,79,FREE audit/Pay for certificate,8,70357
CourseTalk-1651,Game Theory,Coursera,Economics,Stanford University,2,0,0,4,0,0,0,0,0,0,0,6,Introductory,79,FREE audit/Pay for certificate,8,70357
CourseTalk-1652,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Coursera,Medicine & Healthcare,Columbia University,14,0,0,1,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,81708
CourseTalk-1652,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Coursera,Medicine & Healthcare,Columbia University,14,0,0,2,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,81708
CourseTalk-1652,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Coursera,Medicine & Healthcare,Columbia University,22,0,0,3,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,81708
CourseTalk-1652,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Coursera,Medicine & Healthcare,Columbia University,20,0,0,4,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,81708
CourseTalk-1653,Design your own trading strategy ? Culminating Project,Coursera,Finance,Indian School of Business,NA,0,0,1,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,NA,75399
CourseTalk-1653,Design your own trading strategy ? Culminating Project,Coursera,Finance,Indian School of Business,NA,0,0,2,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,NA,75399
CourseTalk-1653,Design your own trading strategy ? Culminating Project,Coursera,Finance,Indian School of Business,NA,0,0,3,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,NA,75399
CourseTalk-1653,Design your own trading strategy ? Culminating Project,Coursera,Finance,Indian School of Business,NA,0,0,4,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,NA,75399
CourseTalk-1654,The Bilingual Brain,Coursera,Psychology,University of Houston System,593,0,0,1,0,0,0,0,0,0,0,5,NA,49,FREE audit/Pay for certificate,8,80888
CourseTalk-1654,The Bilingual Brain,Coursera,Psychology,University of Houston System,588,0,0,2,0,0,0,0,0,0,0,5,NA,49,FREE audit/Pay for certificate,8,80888
CourseTalk-1654,The Bilingual Brain,Coursera,Psychology,University of Houston System,542,0,0,3,0,0,0,0,0,0,0,5,NA,49,FREE audit/Pay for certificate,8,80888
CourseTalk-1654,The Bilingual Brain,Coursera,Psychology,University of Houston System,639,0,0,4,0,0,0,0,0,0,0,5,NA,49,FREE audit/Pay for certificate,8,80888
CourseTalk-1655,Chemerinsky on Constitutional Law - The Structure of Government,Coursera,Law,"University of California, Irvine",149,0,0,1,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,81295
CourseTalk-1655,Chemerinsky on Constitutional Law - The Structure of Government,Coursera,Law,"University of California, Irvine",153,0,0,2,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,81295
CourseTalk-1655,Chemerinsky on Constitutional Law - The Structure of Government,Coursera,Law,"University of California, Irvine",163,0,0,3,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,81295
CourseTalk-1655,Chemerinsky on Constitutional Law - The Structure of Government,Coursera,Law,"University of California, Irvine",156,0,0,4,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,5,81295
CourseTalk-1656,System Validation (2): Model process behaviour,Coursera,Software Development,EIT Digital,NA,0,0,1,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,3,81296
CourseTalk-1656,System Validation (2): Model process behaviour,Coursera,Software Development,EIT Digital,NA,0,0,2,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,3,81296
CourseTalk-1656,System Validation (2): Model process behaviour,Coursera,Software Development,EIT Digital,NA,0,0,3,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,3,81296
CourseTalk-1656,System Validation (2): Model process behaviour,Coursera,Software Development,EIT Digital,NA,0,0,4,0,0,0,0,0,0,0,NA,Intermediate,49,FREE audit/Pay for certificate,3,81296
CourseTalk-1657,Algorithmic Thinking (Part 1),Coursera,Software Development,Rice University,136,0,0,1,0,0,0,0,0,0,0,8.5,Intermediate,49,FREE audit/Pay for certificate,4,67362
CourseTalk-1657,Algorithmic Thinking (Part 1),Coursera,Software Development,Rice University,129,0,0,2,0,0,0,0,0,0,0,8.5,Intermediate,49,FREE audit/Pay for certificate,4,67362
CourseTalk-1657,Algorithmic Thinking (Part 1),Coursera,Software Development,Rice University,106,0,0,3,0,0,0,0,0,0,0,8.5,Intermediate,49,FREE audit/Pay for certificate,4,67362
CourseTalk-1657,Algorithmic Thinking (Part 1),Coursera,Software Development,Rice University,90,0,0,4,0,0,0,0,0,0,0,8.5,Intermediate,49,FREE audit/Pay for certificate,4,67362
CourseTalk-1658,Financing and Profiting from Innovation for Corporate Entrepreneurs,Coursera,Entrepreneurship,"University of Maryland, College Park",116,0,0,1,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,78514
CourseTalk-1658,Financing and Profiting from Innovation for Corporate Entrepreneurs,Coursera,Entrepreneurship,"University of Maryland, College Park",122,0,0,2,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,78514
CourseTalk-1658,Financing and Profiting from Innovation for Corporate Entrepreneurs,Coursera,Entrepreneurship,"University of Maryland, College Park",126,0,0,3,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,78514
CourseTalk-1658,Financing and Profiting from Innovation for Corporate Entrepreneurs,Coursera,Entrepreneurship,"University of Maryland, College Park",131,0,0,4,0,0,0,0,0,0,0,NA,Introductory,39,FREE audit/Pay for certificate,4,78514
CourseTalk-1659,Digital Transformations,Coursera,Business Strategy,Indian School of Business,NA,0,0,1,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,78546
CourseTalk-1659,Digital Transformations,Coursera,Business Strategy,Indian School of Business,NA,0,0,2,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,78546
CourseTalk-1659,Digital Transformations,Coursera,Business Strategy,Indian School of Business,NA,0,0,3,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,78546
CourseTalk-1659,Digital Transformations,Coursera,Business Strategy,Indian School of Business,NA,0,0,4,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,4,78546
CourseTalk-1660,The Cycle: Management of Successful Arts and Cultural Organizations,Coursera,Music and Art,"University of Maryland, College Park",116,0,0,1,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,6,82789
CourseTalk-1660,The Cycle: Management of Successful Arts and Cultural Organizations,Coursera,Music and Art,"University of Maryland, College Park",122,0,0,2,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,6,82789
CourseTalk-1660,The Cycle: Management of Successful Arts and Cultural Organizations,Coursera,Music and Art,"University of Maryland, College Park",126,0,0,3,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,6,82789
CourseTalk-1660,The Cycle: Management of Successful Arts and Cultural Organizations,Coursera,Music and Art,"University of Maryland, College Park",131,0,0,4,0,0,0,0,0,0,0,NA,Introductory,49,FREE audit/Pay for certificate,6,82789
CourseTalk-1661,Akademiskt skrivande,Coursera,Other Languages,Lund University,67,0,0,1,0,0,0,0,0,0,0,NA,Introductory,NA,NA,5,78543
CourseTalk-1661,Akademiskt skrivande,Coursera,Other Languages,Lund University,60,0,0,2,0,0,0,0,0,0,0,NA,Introductory,NA,NA,5,78543
CourseTalk-1661,Akademiskt skrivande,Coursera,Other Languages,Lund University,70,0,0,3,0,0,0,0,0,0,0,NA,Introductory,NA,NA,5,78543
