cliq,freq
"['Biology & Life Sciences', 'History', 'Math and Logic']",4
"['Algorithms', 'Math and Logic', 'Software Development']",4
"['Algorithms', 'Biology & Life Sciences', 'Math and Logic']",4
"['Algorithms', 'Economics', 'Math and Logic']",4
"['Algorithms', 'Entrepreneurship', 'Math and Logic']",4
"['Algorithms', 'Computer Security and Networks', 'Math and Logic']",4
"['Data Analysis', 'Data Analysis & Statistics', 'Physics and Astronomy']",4
"['Music and Art', 'Physics and Astronomy', 'Psychology']",4
"['Communication', 'Data Analysis', 'Physics and Astronomy']",4
"['History', 'Physics and Astronomy', 'Software Development']",4
"['Medicine & Healthcare', 'Physics and Astronomy', 'Software Development']",4
"['Computer Science', 'Electrical Engineering', 'Physics and Astronomy']",4
"['Electrical Engineering', 'History', 'Physics and Astronomy']",4
"['Electrical Engineering', 'Physics and Astronomy', 'Physics and Astronomy']",4
"['Animals and Veterinary Science', 'Environmental Science and Sustainability', 'History']",4
"['Animals and Veterinary Science', 'Computer Security and Networks', 'History']",4
"['Animals and Veterinary Science', 'Medicine & Healthcare', 'Software Development']",4
"['Animals and Veterinary Science', 'Music and Art', 'Software Development']",4
"['Animals and Veterinary Science', 'Medicine & Healthcare', 'Physics and Astronomy']",4
"['Governance and Society', 'Governance and Society', 'Medicine & Healthcare']",4
"['Algorithms', 'Algorithms', 'Medicine & Healthcare']",4
"['Biology & Life Sciences', 'Computer Security and Networks', 'Medicine & Healthcare']",4
"['Computer Science', 'Governance and Society', 'Governance and Society']",4
"['Computer Science', 'Computer Science', 'Computer Science']",4
"['Computer Science', 'Economics', 'Software Development']",4
"['Computer Science', 'Computer Security and Networks', 'Software Development']",4
"['Algorithms', 'Algorithms', 'Computer Science']",4
"['Biology & Life Sciences', 'Computer Science', 'Economics']",4
"['Biology & Life Sciences', 'Computer Science', 'Computer Security and Networks']",4
"['Computer Science', 'Economics', 'Entrepreneurship']",4
"['Computer Science', 'Computer Security and Networks', 'Economics']",4
"['Algorithms', 'Governance and Society', 'Software Development']",4
"['Computer Security and Networks', 'Governance and Society', 'Software Development']",4
"['Algorithms', 'Biology & Life Sciences', 'Governance and Society']",4
"['Algorithms', 'Economics', 'Governance and Society']",4
"['Algorithms', 'Entrepreneurship', 'Governance and Society']",4
"['Algorithms', 'Computer Security and Networks', 'Governance and Society']",4
"['Computer Security and Networks', 'Entrepreneurship', 'Governance and Society']",4
"['Data Analysis', 'Music and Art', 'Psychology']",4
"['Computer Science', 'Data Analysis', 'Music and Art']",4
"['Data Analysis', 'History', 'Music and Art']",4
"['Computer Science', 'History', 'Music and Art']",4
"['Entrepreneurship', 'Governance and Society', 'Music and Art']",4
"['History', 'Music and Art', 'Music and Art']",4
"['Algorithms', 'History', 'Software Development']",4
"['Computer Science', 'Health & Safety', 'History']",4
"['Environmental Science and Sustainability', 'Governance and Society', 'History']",4
"['Algorithms', 'Biology & Life Sciences', 'History']",4
