cliq,freq
"['Biology', 'Computer Security and Networks', 'Music and Art', 'Music and Art']",12
"['Biology', 'Humanities', 'Music and Art', 'Psychology']",12
"['Biology', 'Music and Art', 'Psychology', 'Psychology']",12
"['Biology', 'Economics', 'Music and Art', 'Psychology']",12
"['Biology', 'Mechanical Engineering', 'Music and Art', 'Psychology']",12
"['Biology', 'Math and Logic', 'Music and Art', 'Psychology']",12
"['Biology', 'Music and Art', 'Psychology', 'Software Development']",12
"['Biology', 'Education', 'Music and Art', 'Psychology']",12
"['Biology', 'Environmental Science and Sustainability', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Data Analysis', 'Humanities', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Psychology', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Economics', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Mechanical Engineering', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Math and Logic', 'Psychology']",12
"['Computer Security and Networks', 'Data Analysis', 'Psychology', 'Software Development']",12
"['Computer Security and Networks', 'Data Analysis', 'Education', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Humanities', 'Psychology']",12
"['Data Analysis', 'Humanities', 'Music and Art', 'Music and Art']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Psychology', 'Psychology']",12
"['Data Analysis', 'Economics', 'Environmental Science and Sustainability', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Mechanical Engineering', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Math and Logic', 'Psychology']",12
"['Data Analysis', 'Environmental Science and Sustainability', 'Psychology', 'Software Development']",12
"['Data Analysis', 'Education', 'Environmental Science and Sustainability', 'Psychology']",12
"['Data Analysis', 'Data Analysis', 'Music and Art', 'Psychology']",12
"['Data Analysis', 'Economics', 'Music and Art', 'Music and Art']",12
"['Data Analysis', 'Mechanical Engineering', 'Music and Art', 'Music and Art']",12
"['Data Analysis', 'Math and Logic', 'Music and Art', 'Music and Art']",12
"['Data Analysis', 'Music and Art', 'Music and Art', 'Software Development']",12
"['Data Analysis', 'Education', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Computer Security and Networks', 'Music and Art', 'Psychology']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Humanities', 'Psychology']",12
"['Computer Security and Networks', 'Humanities', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Psychology', 'Psychology']",12
"['Computer Security and Networks', 'Economics', 'Environmental Science and Sustainability', 'Psychology']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Mechanical Engineering', 'Psychology']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Math and Logic', 'Psychology']",12
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Psychology', 'Software Development']",12
"['Computer Security and Networks', 'Education', 'Environmental Science and Sustainability', 'Psychology']",12
"['Computer Security and Networks', 'Economics', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Mechanical Engineering', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Math and Logic', 'Music and Art', 'Music and Art']",12
"['Computer Security and Networks', 'Music and Art', 'Music and Art', 'Software Development']",12
"['Computer Security and Networks', 'Education', 'Music and Art', 'Music and Art']",12
"['Humanities', 'Music and Art', 'Psychology', 'Psychology']",12
"['Economics', 'Humanities', 'Music and Art', 'Psychology']",12
"['Humanities', 'Mechanical Engineering', 'Music and Art', 'Psychology']",12
"['Humanities', 'Math and Logic', 'Music and Art', 'Psychology']",12
"['Humanities', 'Music and Art', 'Psychology', 'Software Development']",12
"['Education', 'Humanities', 'Music and Art', 'Psychology']",12
"['Environmental Science and Sustainability', 'Humanities', 'Music and Art', 'Music and Art']",12
"['Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Music and Art', 'Psychology']",12
"['Economics', 'Music and Art', 'Psychology', 'Psychology']",12
"['Mechanical Engineering', 'Music and Art', 'Psychology', 'Psychology']",12
"['Math and Logic', 'Music and Art', 'Psychology', 'Psychology']",12
"['Music and Art', 'Psychology', 'Psychology', 'Software Development']",12
"['Education', 'Music and Art', 'Psychology', 'Psychology']",12
"['Economics', 'Mechanical Engineering', 'Music and Art', 'Psychology']",12
"['Economics', 'Math and Logic', 'Music and Art', 'Psychology']",12
"['Economics', 'Music and Art', 'Psychology', 'Software Development']",12
"['Economics', 'Education', 'Music and Art', 'Psychology']",12
"['Music and Art', 'Music and Art', 'Music and Art', 'Psychology']",12
"['Math and Logic', 'Mechanical Engineering', 'Music and Art', 'Psychology']",12
"['Mechanical Engineering', 'Music and Art', 'Psychology', 'Software Development']",12
"['Education', 'Mechanical Engineering', 'Music and Art', 'Psychology']",12
"['Math and Logic', 'Music and Art', 'Psychology', 'Software Development']",12
"['Education', 'Math and Logic', 'Music and Art', 'Psychology']",12
"['Education', 'Music and Art', 'Psychology', 'Software Development']",12
"['Economics', 'Environmental Science and Sustainability', 'Music and Art', 'Music and Art']",12
"['Environmental Science and Sustainability', 'Mechanical Engineering', 'Music and Art', 'Music and Art']",12
"['Environmental Science and Sustainability', 'Math and Logic', 'Music and Art', 'Music and Art']",12
"['Environmental Science and Sustainability', 'Music and Art', 'Music and Art', 'Software Development']",12
"['Education', 'Environmental Science and Sustainability', 'Music and Art', 'Music and Art']",12
"['Biology', 'Data Analysis', 'Music and Art', 'Philosophy']",10
"['Data Analysis', 'Economics', 'Music and Art', 'Philosophy']",9
"['Data Analysis', 'Economics', 'Math and Logic', 'Music and Art']",9
"['Economics', 'Environmental Science and Sustainability', 'Math and Logic', 'Music and Art']",9
"['Economics', 'Entrepreneurship', 'Leadership and Management', 'Physics and Astronomy']",8
"['Economics', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",8
"['Economics', 'History', 'Leadership and Management', 'Physics and Astronomy']",8
"['Algorithms', 'Economics', 'Leadership and Management', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Economics', 'Physics and Astronomy']",8
"['Entrepreneurship', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",8
"['Entrepreneurship', 'History', 'Leadership and Management', 'Physics and Astronomy']",8
"['Algorithms', 'Entrepreneurship', 'Leadership and Management', 'Physics and Astronomy']",8
"['History', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",8
"['Algorithms', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",8
"['Algorithms', 'History', 'Leadership and Management', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Entrepreneurship', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Energy & Earth Sciences', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Career Development', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Learning English', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Physics', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Data Analysis', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Philosophy', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Music and Art', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'History', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business', 'Business Strategy', 'Physics and Astronomy']",8
"['Algorithms', 'Bioinformatics', 'Business Strategy', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Electrical Engineering', 'Physics and Astronomy']",8
"['Bioinformatics', 'Business Strategy', 'Medicine & Healthcare', 'Physics and Astronomy']",8
"['Data Analysis', 'Music', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Music', 'Music and Art', 'Philosophy']",8
"['Environmental Science and Sustainability', 'Music', 'Music and Art', 'Philosophy']",8
"['Biology', 'Data Analysis', 'Music', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Music', 'Music and Art']",8
"['Biology', 'Environmental Science and Sustainability', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Music']",8
"['Data Analysis', 'Humanities', 'Music', 'Music and Art']",8
"['Data Analysis', 'Economics', 'Music', 'Music and Art']",8
"['Data Analysis', 'Mechanical Engineering', 'Music', 'Music and Art']",8
"['Data Analysis', 'Math and Logic', 'Music', 'Music and Art']",8
"['Data Analysis', 'Music', 'Music and Art', 'Software Development']",8
"['Data Analysis', 'Education', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Humanities', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Economics', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Mechanical Engineering', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Math and Logic', 'Music', 'Music and Art']",8
"['Computer Security and Networks', 'Music', 'Music and Art', 'Software Development']",8
"['Computer Security and Networks', 'Education', 'Music', 'Music and Art']",8
"['Environmental Science and Sustainability', 'Humanities', 'Music', 'Music and Art']",8
"['Economics', 'Environmental Science and Sustainability', 'Music', 'Music and Art']",8
"['Environmental Science and Sustainability', 'Mechanical Engineering', 'Music', 'Music and Art']",8
"['Environmental Science and Sustainability', 'Math and Logic', 'Music', 'Music and Art']",8
"['Environmental Science and Sustainability', 'Music', 'Music and Art', 'Software Development']",8
"['Education', 'Environmental Science and Sustainability', 'Music', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Music and Art', 'Philosophy']",8
"['Biology', 'Environmental Science and Sustainability', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Philosophy']",8
"['Data Analysis', 'Humanities', 'Music and Art', 'Philosophy']",8
"['Data Analysis', 'Mechanical Engineering', 'Music and Art', 'Philosophy']",8
"['Data Analysis', 'Math and Logic', 'Music and Art', 'Philosophy']",8
"['Data Analysis', 'Music and Art', 'Philosophy', 'Software Development']",8
"['Data Analysis', 'Education', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Humanities', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Economics', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Mechanical Engineering', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Math and Logic', 'Music and Art', 'Philosophy']",8
"['Computer Security and Networks', 'Music and Art', 'Philosophy', 'Software Development']",8
"['Computer Security and Networks', 'Education', 'Music and Art', 'Philosophy']",8
"['Environmental Science and Sustainability', 'Humanities', 'Music and Art', 'Philosophy']",8
"['Economics', 'Environmental Science and Sustainability', 'Music and Art', 'Philosophy']",8
"['Environmental Science and Sustainability', 'Mechanical Engineering', 'Music and Art', 'Philosophy']",8
"['Environmental Science and Sustainability', 'Math and Logic', 'Music and Art', 'Philosophy']",8
"['Environmental Science and Sustainability', 'Music and Art', 'Philosophy', 'Software Development']",8
"['Education', 'Environmental Science and Sustainability', 'Music and Art', 'Philosophy']",8
"['Biology', 'Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability']",8
"['Biology', 'Data Analysis', 'Humanities', 'Music and Art']",8
"['Biology', 'Data Analysis', 'Economics', 'Music and Art']",8
"['Biology', 'Data Analysis', 'Mechanical Engineering', 'Music and Art']",8
"['Biology', 'Data Analysis', 'Math and Logic', 'Music and Art']",8
"['Biology', 'Data Analysis', 'Music and Art', 'Software Development']",8
"['Biology', 'Data Analysis', 'Education', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Humanities', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Economics', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Mechanical Engineering', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Math and Logic', 'Music and Art']",8
"['Biology', 'Computer Security and Networks', 'Music and Art', 'Software Development']",8
"['Biology', 'Computer Security and Networks', 'Education', 'Music and Art']",8
"['Biology', 'Environmental Science and Sustainability', 'Humanities', 'Music and Art']",8
"['Biology', 'Economics', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Biology', 'Environmental Science and Sustainability', 'Mechanical Engineering', 'Music and Art']",8
"['Biology', 'Environmental Science and Sustainability', 'Math and Logic', 'Music and Art']",8
"['Biology', 'Environmental Science and Sustainability', 'Music and Art', 'Software Development']",8
"['Biology', 'Education', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Computer Security and Networks', 'Computer Security and Networks', 'Data Analysis', 'Music and Art']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Humanities']",8
"['Computer Security and Networks', 'Data Analysis', 'Economics', 'Environmental Science and Sustainability']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Mechanical Engineering']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Math and Logic']",8
"['Computer Security and Networks', 'Data Analysis', 'Environmental Science and Sustainability', 'Software Development']",8
"['Computer Security and Networks', 'Data Analysis', 'Education', 'Environmental Science and Sustainability']",8
"['Computer Security and Networks', 'Data Analysis', 'Data Analysis', 'Music and Art']",8
"['Data Analysis', 'Economics', 'Humanities', 'Music and Art']",8
"['Data Analysis', 'Humanities', 'Mechanical Engineering', 'Music and Art']",8
