"","V1","V2","V3","V4"
"result.17647","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17648","Life Sciences","Social Sciences","Business","Computer Science"
"result.17649","Life Sciences","Social Sciences","Business","Computer Science"
"result.17650","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.17651","Life Sciences","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.17652","Life Sciences","Social Sciences","Life Sciences","Math and Logic"
"result.17653","Life Sciences","Social Sciences","Life Sciences","Life Sciences"
"result.17654","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17655","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.17656","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17657","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17658","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17659","Life Sciences","Social Sciences","Arts and Humanities","Math and Logic"
"result.17660","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17661","Life Sciences","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.17662","Life Sciences","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.17663","Life Sciences","Social Sciences","Math and Logic","Life Sciences"
"result.17664","Life Sciences","Social Sciences","Computer Science","Arts and Humanities"
"result.17665","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17666","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17667","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17668","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17669","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17670","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17671","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17672","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.17673","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17674","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.17675","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17676","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17677","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17678","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17679","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17680","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17681","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17682","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17683","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17684","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17685","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17686","Life Sciences","Social Sciences","Business","Social Sciences"
"result.17687","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17688","Life Sciences","Social Sciences","Business","Social Sciences"
"result.17689","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17690","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17691","Life Sciences","Social Sciences","Business","Physical Science and Engineering"
"result.17692","Life Sciences","Social Sciences","Business","Business"
"result.17693","Life Sciences","Social Sciences","Business","Business"
"result.17694","Life Sciences","Social Sciences","Business","Life Sciences"
"result.17695","Life Sciences","Social Sciences","Business","Computer Science"
"result.17696","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17697","Life Sciences","Social Sciences","Business","Computer Science"
"result.17698","Life Sciences","Social Sciences","Business","Computer Science"
"result.17699","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.17700","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17701","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.17702","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17703","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17704","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17705","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17706","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17707","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17708","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17709","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17710","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17711","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17712","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17713","Life Sciences","Social Sciences","Social Sciences","Social Sciences"
"result.17714","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17715","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17716","Life Sciences","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.17717","Life Sciences","Social Sciences","Social Sciences","Business"
"result.17718","Life Sciences","Social Sciences","Social Sciences","Business"
"result.17719","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.17720","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17721","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17722","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17723","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17724","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.17725","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17726","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17727","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17728","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17729","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17730","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17731","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17732","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17733","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17734","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17735","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17736","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17737","Life Sciences","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.17738","Life Sciences","Social Sciences","Social Sciences","Business"
"result.17739","Life Sciences","Social Sciences","Social Sciences","Business"
"result.17740","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.17741","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17742","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.17743","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17744","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.17745","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17746","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17747","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17748","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17749","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17750","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17751","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17752","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17753","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17754","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17755","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17756","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.17757","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.17758","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17759","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.17760","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17761","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17762","Life Sciences","Social Sciences","Physical Science and Engineering","Business"
"result.17763","Life Sciences","Social Sciences","Physical Science and Engineering","Business"
"result.17764","Life Sciences","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.17765","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.17766","Life Sciences","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.17767","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.17768","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.17769","Life Sciences","Social Sciences","Business","Business"
"result.17770","Life Sciences","Social Sciences","Business","Life Sciences"
"result.17771","Life Sciences","Social Sciences","Business","Computer Science"
"result.17772","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17773","Life Sciences","Social Sciences","Business","Computer Science"
"result.17774","Life Sciences","Social Sciences","Business","Computer Science"
"result.17775","Life Sciences","Social Sciences","Business","Life Sciences"
"result.17776","Life Sciences","Social Sciences","Business","Computer Science"
"result.17777","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.17778","Life Sciences","Social Sciences","Business","Computer Science"
"result.17779","Life Sciences","Social Sciences","Business","Computer Science"
"result.17780","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17781","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.17782","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17783","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.17784","Life Sciences","Social Sciences","Computer Science","Arts and Humanities"
"result.17785","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17786","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17787","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17788","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.17789","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.17790","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17791","Life Sciences","Arts and Humanities","Business","Social Sciences"
"result.17792","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17793","Life Sciences","Arts and Humanities","Business","Social Sciences"
"result.17794","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17795","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17796","Life Sciences","Arts and Humanities","Business","Physical Science and Engineering"
"result.17797","Life Sciences","Arts and Humanities","Business","Business"
"result.17798","Life Sciences","Arts and Humanities","Business","Business"
"result.17799","Life Sciences","Arts and Humanities","Business","Life Sciences"
"result.17800","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17801","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17802","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17803","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17804","Life Sciences","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17805","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17806","Life Sciences","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17807","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17808","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17809","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.17810","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17811","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17812","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17813","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17814","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17815","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17816","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17817","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17818","Life Sciences","Arts and Humanities","Social Sciences","Social Sciences"
"result.17819","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17820","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17821","Life Sciences","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.17822","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.17823","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.17824","Life Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.17825","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17826","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17827","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17828","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17829","Life Sciences","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17830","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17831","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17832","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.17833","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17834","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17835","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17836","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17837","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17838","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17839","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17840","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17841","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17842","Life Sciences","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.17843","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.17844","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.17845","Life Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.17846","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17847","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17848","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17849","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.17850","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17851","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.17852","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17853","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17854","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17855","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17856","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17857","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17858","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17859","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.17860","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17861","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.17862","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17863","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17864","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17865","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17866","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17867","Life Sciences","Arts and Humanities","Physical Science and Engineering","Business"
"result.17868","Life Sciences","Arts and Humanities","Physical Science and Engineering","Business"
"result.17869","Life Sciences","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.17870","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.17871","Life Sciences","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.17872","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.17873","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.17874","Life Sciences","Arts and Humanities","Business","Business"
"result.17875","Life Sciences","Arts and Humanities","Business","Life Sciences"
"result.17876","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17877","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17878","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17879","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17880","Life Sciences","Arts and Humanities","Business","Life Sciences"
"result.17881","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17882","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.17883","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17884","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.17885","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.17886","Life Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.17887","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.17888","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.17889","Life Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.17890","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.17891","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.17892","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17893","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.17894","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.17895","Life Sciences","Business","Arts and Humanities","Social Sciences"
"result.17896","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17897","Life Sciences","Business","Arts and Humanities","Social Sciences"
"result.17898","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17899","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17900","Life Sciences","Business","Arts and Humanities","Physical Science and Engineering"
"result.17901","Life Sciences","Business","Arts and Humanities","Business"
"result.17902","Life Sciences","Business","Arts and Humanities","Business"
"result.17903","Life Sciences","Business","Arts and Humanities","Life Sciences"
"result.17904","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17905","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17906","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17907","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17908","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17909","Life Sciences","Business","Social Sciences","Social Sciences"
"result.17910","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17911","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17912","Life Sciences","Business","Social Sciences","Life Sciences"
"result.17913","Life Sciences","Business","Social Sciences","Physical Science and Engineering"
"result.17914","Life Sciences","Business","Social Sciences","Business"
"result.17915","Life Sciences","Business","Social Sciences","Business"
"result.17916","Life Sciences","Business","Social Sciences","Life Sciences"
"result.17917","Life Sciences","Business","Social Sciences","Computer Science"
"result.17918","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17919","Life Sciences","Business","Social Sciences","Computer Science"
"result.17920","Life Sciences","Business","Social Sciences","Computer Science"
"result.17921","Life Sciences","Business","Arts and Humanities","Social Sciences"
"result.17922","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17923","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17924","Life Sciences","Business","Arts and Humanities","Physical Science and Engineering"
"result.17925","Life Sciences","Business","Arts and Humanities","Business"
"result.17926","Life Sciences","Business","Arts and Humanities","Business"
"result.17927","Life Sciences","Business","Arts and Humanities","Life Sciences"
"result.17928","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17929","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17930","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17931","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17932","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17933","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17934","Life Sciences","Business","Social Sciences","Physical Science and Engineering"
"result.17935","Life Sciences","Business","Social Sciences","Business"
"result.17936","Life Sciences","Business","Social Sciences","Business"
"result.17937","Life Sciences","Business","Social Sciences","Life Sciences"
"result.17938","Life Sciences","Business","Social Sciences","Computer Science"
"result.17939","Life Sciences","Business","Social Sciences","Arts and Humanities"
"result.17940","Life Sciences","Business","Social Sciences","Computer Science"
"result.17941","Life Sciences","Business","Social Sciences","Computer Science"
"result.17942","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17943","Life Sciences","Business","Arts and Humanities","Physical Science and Engineering"
"result.17944","Life Sciences","Business","Arts and Humanities","Business"
"result.17945","Life Sciences","Business","Arts and Humanities","Business"
"result.17946","Life Sciences","Business","Arts and Humanities","Life Sciences"
"result.17947","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17948","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17949","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17950","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17951","Life Sciences","Business","Arts and Humanities","Physical Science and Engineering"
"result.17952","Life Sciences","Business","Arts and Humanities","Business"
"result.17953","Life Sciences","Business","Arts and Humanities","Business"
"result.17954","Life Sciences","Business","Arts and Humanities","Life Sciences"
"result.17955","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17956","Life Sciences","Business","Arts and Humanities","Arts and Humanities"
"result.17957","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17958","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17959","Life Sciences","Business","Life Sciences","Physical Science and Engineering"
"result.17960","Life Sciences","Business","Physical Science and Engineering","Business"
"result.17961","Life Sciences","Business","Physical Science and Engineering","Business"
"result.17962","Life Sciences","Business","Physical Science and Engineering","Life Sciences"
"result.17963","Life Sciences","Business","Physical Science and Engineering","Computer Science"
"result.17964","Life Sciences","Business","Physical Science and Engineering","Arts and Humanities"
"result.17965","Life Sciences","Business","Physical Science and Engineering","Computer Science"
"result.17966","Life Sciences","Business","Physical Science and Engineering","Computer Science"
"result.17967","Life Sciences","Business","Business","Business"
"result.17968","Life Sciences","Business","Business","Life Sciences"
"result.17969","Life Sciences","Business","Business","Computer Science"
"result.17970","Life Sciences","Business","Business","Arts and Humanities"
"result.17971","Life Sciences","Business","Business","Computer Science"
"result.17972","Life Sciences","Business","Business","Computer Science"
"result.17973","Life Sciences","Business","Business","Life Sciences"
"result.17974","Life Sciences","Business","Business","Computer Science"
"result.17975","Life Sciences","Business","Business","Arts and Humanities"
"result.17976","Life Sciences","Business","Business","Computer Science"
"result.17977","Life Sciences","Business","Business","Computer Science"
"result.17978","Life Sciences","Business","Life Sciences","Computer Science"
"result.17979","Life Sciences","Business","Life Sciences","Arts and Humanities"
"result.17980","Life Sciences","Business","Life Sciences","Computer Science"
"result.17981","Life Sciences","Business","Life Sciences","Computer Science"
"result.17982","Life Sciences","Business","Computer Science","Arts and Humanities"
"result.17983","Life Sciences","Business","Computer Science","Computer Science"
"result.17984","Life Sciences","Business","Computer Science","Computer Science"
"result.17985","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17986","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.17987","Life Sciences","Business","Computer Science","Computer Science"
"result.17988","Life Sciences","Life Sciences","Life Sciences","Arts and Humanities"
"result.17989","Life Sciences","Life Sciences","Life Sciences","Physical Science and Engineering"
"result.17990","Life Sciences","Life Sciences","Life Sciences","Math and Logic"
"result.17991","Life Sciences","Life Sciences","Life Sciences","Life Sciences"
"result.17992","Life Sciences","Life Sciences","Arts and Humanities","Physical Science and Engineering"
"result.17993","Life Sciences","Life Sciences","Arts and Humanities","Math and Logic"
"result.17994","Life Sciences","Life Sciences","Arts and Humanities","Life Sciences"
"result.17995","Life Sciences","Life Sciences","Physical Science and Engineering","Math and Logic"
"result.17996","Life Sciences","Life Sciences","Physical Science and Engineering","Life Sciences"
"result.17997","Life Sciences","Life Sciences","Math and Logic","Life Sciences"
"result.17998","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17999","Life Sciences","Arts and Humanities","Social Sciences","Social Sciences"
"result.18000","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18001","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18002","Life Sciences","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18003","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18004","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18005","Life Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.18006","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18007","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18008","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18009","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18010","Life Sciences","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.18011","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18012","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18013","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18014","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18015","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18016","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18017","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18018","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18019","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18020","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18021","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18022","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18023","Life Sciences","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18024","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18025","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18026","Life Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.18027","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18028","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18029","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18030","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18031","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18032","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18033","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18034","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18035","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18036","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18037","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18038","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18039","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18040","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18041","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18042","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18043","Life Sciences","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18044","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
