"","node1","node2","cluster"
"1250","38","391","74"
"1251","38","217","74"
"1252","38","67","74"
"1253","38","180","74"
"1254","38","69","74"
"1255","38","55","74"
"1256","38","3361","74"
"1257","38","3339","74"
"1258","38","54","74"
"1259","38","464","74"
"1260","38","159","74"
"1261","38","202","74"
"1262","192","391","74"
"1263","192","3199","74"
"1264","192","217","74"
"1265","192","67","74"
"1266","192","180","74"
"1267","192","69","74"
"1268","192","55","74"
"1269","192","3361","74"
"1270","192","3339","74"
"1271","192","54","74"
"1272","192","464","74"
"1273","192","159","74"
"1274","192","202","74"
"1275","391","3199","74"
"1276","391","217","74"
"1277","391","67","74"
"1278","391","180","74"
"1279","391","69","74"
"1280","391","55","74"
"1281","391","3361","74"
"1282","391","3339","74"
