"","node1","node2","cluster"
"153","https://www.class-central.com/mooc/449/coursera-computational-neuroscience","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"154","https://www.class-central.com/mooc/3475/coursera-bioconductor-for-genomic-data-science","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"155","https://www.class-central.com/mooc/3433/coursera-algorithms-for-dna-sequencing","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"156","https://www.class-central.com/mooc/3476/coursera-python-for-genomic-data-science","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"157","https://www.class-central.com/mooc/1469/coursera-game-theory-ii-advanced-applications","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"158","https://www.class-central.com/mooc/1767/coursera-understanding-research-methods","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"159","https://www.class-central.com/mooc/3655/coursera-bitcoin-and-cryptocurrency-technologies","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"160","https://www.class-central.com/mooc/4913/edx-statistical-thinking-for-data-science-and-analytics","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"161","https://www.class-central.com/mooc/7792/coursera-an-intuitive-introduction-to-probability","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"162","https://www.class-central.com/mooc/563/coursera-calculus-one","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"163","https://www.class-central.com/mooc/398/coursera-neural-networks-for-machine-learning","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"164","https://www.class-central.com/mooc/502/coursera-the-ancient-greeks","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"165","https://www.class-central.com/mooc/4276/coursera-internet-of-things-how-did-we-get-here","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"166","https://www.class-central.com/mooc/4911/edx-enabling-technologies-for-data-science-and-analytics-the-internet-of-things","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"167","https://www.class-central.com/mooc/616/coursera-cryptography-i","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"168","https://www.class-central.com/mooc/4912/edx-machine-learning-for-data-science-and-analytics","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
"169","https://www.class-central.com/mooc/4351/coursera-regression-modeling-in-practice","https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1","22"
